True,Pred,Stdv,Spcs
0.0247356407311785,0.0440044,0.07591689,CS
0.0,0.0,0.17848603,CD
0.1019352604020832,0.16307232,0.056594204,DP
0.296539020597688,0.22084244,0.05997539,CH
0.2122518290396037,0.20212618,0.110836625,BV
0.0485418586517987,8.75677e-15,0.08308952,CA
0.0,0.0,0.1027588,BT
0.3399681291931873,0.4205039,0.11187214,BU
0.0205277358327218,0.040767126,0.075532325,CS
0.0,0.0,0.17848603,CD
0.1044080366550492,0.15942632,0.056640033,DP
0.2574355281995585,0.22821791,0.05917739,CH
