True,Pred,Stdv,Spcs
0.0,0.0,0.06427652,S6
0.0448006169239698,3.4086484e-11,0.039931633,S7
0.0,0.0,0.037181932,S8
0.0076882849801299,0.011273058,0.059602294,S9
0.2733059843067013,0.17086181,0.05961919,S10
0.0,0.0,0.024470165,S1
0.1213515122067589,0.27731004,0.08237604,S2
0.000389132048073,0.040670726,0.046807997,S3
0.3263962071818686,0.25952676,0.072756246,S4
0.2884458414497501,0.17882627,0.06589331,S5
0.0,0.0,0.06427652,S6
0.0024722926217214,4.457003e-05,0.039931722,S7
0.0,0.0,0.037181932,S8
0.1608978291585113,0.00021047484,0.058727562,S9
0.0812780203854969,0.016759168,0.063214384,S10
0.0,0.0,0.024470165,S1
0.0,0.0,0.05886492,S2
0.0,0.0,0.04350073,S3
0.0,0.0,0.06398168,S4
0.3768540537723348,0.19092505,0.09109805,S5
0.0,0.0,0.06427652,S6
0.0306452276733131,0.029749706,0.049529307,S7
0.0026920867094547,0.08526248,0.06040147,S8
0.2598086318448974,0.5425682,0.33701074,S9
0.0,0.0,0.05897372,S10
0.0,0.0,0.024470165,S1
0.0,0.0,0.05886492,S2
0.0,0.0,0.04350073,S3
0.1928002136271944,0.19001377,0.06745867,S4
0.3923664530394721,0.15076935,0.062156867,S5
0.0,0.0,0.06427652,S6
0.0,0.0,0.039931633,S7
0.0,0.0,0.037181932,S8
0.0,0.0,0.05872563,S9
0.0,0.0,0.05897372,S10
0.0099260628599761,0.021862185,0.022815041,S1
0.1866373068797164,0.16995795,0.060373887,S2
0.0011802339278528,0.00014734372,0.046453822,S3
0.4186531725562947,0.37974498,0.0669085,S4
0.1389265759918938,0.20436773,0.06799025,S5
0.0024006140027347,0.051013082,0.06690577,S6
0.0036175764982794,2.9904983e-12,0.037975516,S7
0.0,0.0007404513,0.033962786,S8
0.017492467286583,0.053126235,0.06497277,S9
0.2588326566633356,0.17407757,0.06138394,S10
0.0099522474447013,0.014466717,0.022670193,S1
0.2643676217466548,0.27404568,0.058791034,S2
0.0,1.5731035e-05,0.046453375,S3
0.3563457652640256,0.37607604,0.06683162,S4
0.1614199810015063,0.16849391,0.06766094,S5
0.0,0.015753882,0.06545424,S6
0.0339725787115388,4.78335e-11,0.037975516,S7
0.0,0.0,0.0339538,S8
0.0164855365132756,0.027884826,0.06428408,S9
0.2042896026516306,0.17984101,0.0613241,S10
0.0182874289528023,0.01833435,0.022732532,S1
0.0931548537560836,0.2032634,0.06443952,S2
0.0,3.3660166e-05,0.046453387,S3
0.4380997396559919,0.40283057,0.06813696,S4
0.1675741492824629,0.2121038,0.06869928,S5
0.0530045032981661,0.054470584,0.06768821,S6
0.0041018284309988,9.412683e-07,0.037975516,S7
0.0021769262319284,0.00084130873,0.033963483,S8
0.0401492603046208,0.02962492,0.06418701,S9
0.089284643420278,0.19346231,0.06181663,S10
0.0073902281006738,0.01898385,0.02265801,S1
0.1995072431209286,0.29542288,0.05893369,S2
0.0,0.0,0.046453368,S3
0.3616514286757751,0.3608911,0.06672052,S4
0.1197271076107729,0.14795317,0.067745976,S5
0.0,0.019221704,0.065497346,S6
0.1186193801897748,3.3225669e-09,0.037975516,S7
0.0,0.0,0.0339538,S8
0.0131983388011832,0.0200717,0.063972294,S9
0.1741166229010825,0.16659383,0.06138691,S10
0.0,0.0,0.0223451,S1
0.0,0.0,0.0575061,S2
0.0088957096109562,0.026108464,0.04743257,S3
0.221739061931887,0.20880863,0.07598777,S4
0.0,0.0,0.06663625,S5
0.0,0.0,0.06504854,S6
0.0,0.0,0.037975516,S7
0.0490542964489152,0.04672829,0.0438915,S8
0.1878472609380681,0.16233902,0.07377345,S9
0.0,0.0,0.06071816,S10
0.0,0.0,0.0223451,S1
0.0,0.0,0.0575061,S2
0.0071648573876047,0.014995507,0.04737752,S3
0.3492861244426072,0.3158367,0.07798395,S4
0.0,0.0,0.06663625,S5
0.0,0.0,0.06504854,S6
0.0330171375353405,0.087772064,0.045740835,S7
0.0,0.0,0.0339538,S8
0.1944578735618302,0.20665303,0.07208304,S9
0.0,0.0,0.06071816,S10
0.0,0.0,0.0223451,S1
0.0,0.0,0.0575061,S2
0.0210374558303886,0.024136864,0.04766842,S3
0.465583038869258,0.23458792,0.07467641,S4
0.0,0.0,0.06663625,S5
0.0,0.0,0.06504854,S6
0.0,0.0,0.037975516,S7
0.0,0.0,0.0339538,S8
0.0,0.0,0.06362317,S9
0.0,0.0,0.06071816,S10
0.0081332075866556,0.024692478,0.03564971,S1
0.2344855404050286,0.268473,0.059519377,S2
0.0005471297518357,0.0006349053,0.063526385,S3
0.2045098520825655,0.37586677,0.29030904,S4
0.1496725677849407,0.15725826,0.060305797,S5
0.0,0.0,0.05419982,S6
0.0192289555365235,3.3548867e-17,0.05047707,S7
0.0,0.0,0.34428006,S8
0.0101385783587445,0.027273016,0.052248545,S9
0.354617501827039,0.17951496,0.056537688,S10
0.0174368796097931,0.028096203,0.03565365,S1
0.200661298736545,0.2457306,0.059545208,S2
0.0,0.00034934923,0.063524716,S3
0.2798104563701324,0.39510137,0.2903163,S4
0.1893804803163899,0.1580126,0.060267236,S5
0.002752298636434,0.033805124,0.05634976,S6
0.0025939276078923,5.1805648e-18,0.05047707,S7
0.0,6.479768e-05,0.3442801,S8
0.0214350056940434,0.019904133,0.051924523,S9
0.2319296530287696,0.18912102,0.05653031,S10
0.0124796282817616,0.031247858,0.035706062,S1
0.3474243079810653,0.25328806,0.060131744,S2
0.0,0.0,0.063523516,S3
0.3637986823868937,0.39242983,0.29035968,S4
0.1718649478856135,0.15325741,0.06035587,S5
0.0009964685539912,0.012752724,0.054684777,S6
0.0214058817138317,3.846721e-16,0.05047707,S7
0.0,3.0018438e-05,0.34428006,S8
0.0115442016332022,0.015247528,0.051754132,S9
0.130819214896974,0.19559199,0.056631558,S10
0.0,0.0,0.035312597,S1
0.0,0.0,0.05763198,S2
0.0069169836856042,0.0042732405,0.06372094,S3
0.2913629152196133,0.27982184,0.29143038,S4
0.0,0.0,0.059262447,S5
0.0,0.0,0.05419982,S6
0.0499068130556849,0.006497787,0.05064007,S7
0.0185127541295942,0.026506232,0.34534124,S8
0.2345589284834644,0.24772264,0.0579239,S9
0.0,0.0,0.055638213,S10
0.0,0.0,0.035312597,S1
0.6136954640515406,0.61432064,0.07075697,S2
0.0,0.0,0.063523516,S3
0.0,0.0,0.29003403,S4
0.0,0.0,0.059262447,S5
0.0,0.0,0.05419982,S6
0.0118475825627918,6.300402e-15,0.05047707,S7
0.0,0.0,0.34428006,S8
0.0,0.0,0.05114178,S9
0.1444469742644958,0.17287992,0.06005841,S10
0.0,0.0,0.035312597,S1
0.0851368920375869,0.053221215,0.065096654,S2
0.0,0.0,0.063523516,S3
0.2532577460093809,0.2837676,0.29421467,S4
0.3159712892957995,0.28531185,0.07177185,S5
0.2165641620728279,0.30599144,0.068086006,S6
0.0027148324769383,4.9936737e-13,0.05047707,S7
0.0,0.0,0.34428006,S8
0.0,0.0,0.05114178,S9
0.1660171290651101,0.14353572,0.057859983,S10
0.0,0.0,0.035312597,S1
0.0,0.0,0.05763198,S2
0.0027218005416466,0.018661046,0.06369458,S3
0.0258142239154641,0.028167639,0.2900515,S4
0.2912342069130516,0.2746587,0.06155372,S5
0.0213710182638092,0.042870663,0.055259574,S6
0.0035661119496495,0.0005129515,0.050479144,S7
0.0062069001198718,0.013229655,0.34437394,S8
0.0023516522335101,0.037813935,0.051635593,S9
0.0335340860629968,0.037987884,0.055896427,S10
0.0100725167106876,0.006295065,0.020582782,S1
0.193690023036954,0.21985458,0.06938911,S2
0.0002345366710584,0.0004887374,0.038509827,S3
0.3556522090819949,0.3548965,0.07047633,S4
0.1478985948888954,0.18915658,0.06291478,S5
0.0031704882892709,0.0379987,0.065944806,S6
0.0097373043373021,1.5727798e-06,0.04313675,S7
0.0032632469952352,0.00044845435,0.027457174,S8
0.0185766325006708,0.041016795,0.05848249,S9
0.282371114154597,0.16833517,0.06614342,S10
0.0113750125223346,0.005741411,0.020566238,S1
0.2000250242269077,0.20790954,0.07029263,S2
0.0,0.00031029154,0.038505632,S3
0.4610360176756271,0.37120777,0.07054715,S4
0.1778153623602447,0.18911752,0.06316341,S5
0.0208422897314526,0.07936761,0.06715836,S6
0.0025107517807187,3.3035164e-07,0.04313675,S7
0.0,2.1156167e-05,0.027450306,S8
0.016406858240416,0.020895066,0.057502985,S9
0.1729886834622983,0.18001235,0.06606785,S10
0.0099715172260927,0.010116016,0.020765115,S1
0.25679346339755,0.28171298,0.06885959,S2
0.0,0.0,0.038503136,S3
0.2889080948865223,0.35957274,0.07043262,S4
0.1576254220333896,0.15898837,0.06293681,S5
0.0,0.0,0.06430225,S6
0.0310544353995747,0.00017969028,0.043138277,S7
0.0,0.0,0.027450286,S8
0.0088192932133232,0.0032937268,0.05677145,S9
0.2029944405102137,0.18320397,0.06604708,S10
0.0,0.0,0.020417206,S1
0.2845231280828822,0.27731764,0.0713402,S2
0.0,0.0,0.038503136,S3
0.0,0.0,0.06932803,S4
0.2527013277868692,0.08489834,0.06640667,S5
0.0,0.0,0.06430225,S6
0.0,0.0,0.04313675,S7
0.0,0.0,0.027450286,S8
0.0,0.0,0.0567479,S9
0.0,0.0,0.065239504,S10
0.0,0.0,0.020417206,S1
0.0,0.0,0.067567304,S2
0.0,0.0,0.038503136,S3
0.2905330468430457,0.33450043,0.07482585,S4
0.0,0.0,0.061787944,S5
0.0,0.0,0.06430225,S6
0.0,0.0,0.04313675,S7
0.0,0.0,0.027450286,S8
0.4641192870183812,0.075648375,0.059890497,S9
0.034597666138573,0.14667706,0.067604385,S10
0.0,0.0,0.020417206,S1
0.0,0.0,0.067567304,S2
0.001538739660706,0.2867583,0.11184772,S3
0.0,0.0,0.06932803,S4
0.4021279270059605,0.13011657,0.08619922,S5
0.0,0.0,0.06430225,S6
0.0,0.0,0.04313675,S7
0.0,0.0,0.027450286,S8
0.0,0.0,0.0567479,S9
0.0,0.0,0.065239504,S10
0.0,0.0,0.020417206,S1
0.2714817048394855,0.30356544,0.07155403,S2
0.0,0.0,0.038503136,S3
0.0,0.0,0.06932803,S4
0.0,0.0,0.061787944,S5
0.3165182951605145,0.08642075,0.074248314,S6
0.0,0.0,0.04313675,S7
0.0,0.0,0.027450286,S8
0.0,0.0,0.0567479,S9
0.0,0.0,0.065239504,S10
0.0110535950570075,0.036112774,0.025606459,S1
0.0674225005936502,0.09755918,0.066323966,S2
0.0020027998517265,0.0003272405,0.039449885,S3
0.2108082182891694,0.30002815,0.08646319,S4
0.1709962054281686,0.27063674,0.06489729,S5
0.067700305535382,0.011276542,0.061109513,S6
0.001638178804749,0.017734403,0.044505652,S7
0.0095622210750119,0.004510082,0.03641028,S8
0.0783463019284153,0.020910554,0.054093786,S9
0.2893030067700526,0.13027894,0.065169245,S10
0.01596700682604,3.6056883e-07,0.024020964,S1
0.0574688248024167,0.028132474,0.07197626,S2
0.0009322731189128,0.014652204,0.044582624,S3
0.0,0.0,0.066365406,S4
0.2064030531036958,0.19385715,0.08360107,S5
0.2379433696888557,0.26254773,0.1288637,S6
0.0,0.0,0.042688053,S7
0.0087947723504898,0.012726499,0.042657115,S8
0.0,0.0,0.05305813,S9
0.0,0.0,0.061839882,S10
0.0,0.0,0.024020964,S1
0.0,0.0,0.058865514,S2
0.0,0.0,0.039448,S3
0.0,0.0,0.066365406,S4
0.397939788900529,0.47233886,0.093992755,S5
0.0,0.0,0.060729,S6
0.0,0.0,0.042688053,S7
0.0,0.0,0.03613422,S8
0.2342505357493428,0.45327702,0.100073576,S9
0.0542823622079973,0.25754663,0.07765837,S10
0.0,0.0,0.024020964,S1
0.0,0.0,0.058865514,S2
0.002607134095481,0.021033628,0.041133527,S3
0.0,0.0,0.066365406,S4
0.0,0.0,0.05980493,S5
0.0,0.0,0.060729,S6
0.0555457642295178,0.06722813,0.046685524,S7
0.0617885755436193,9.92182e-05,0.036135223,S8
0.6129352865729737,0.38281557,0.060356982,S9
0.0,0.0,0.061839882,S10
0.0,0.0,0.024020964,S1
0.0,0.0,0.058865514,S2
0.1098824683820322,0.04941627,0.039893206,S3
0.0,0.0,0.066365406,S4
0.0,0.0,0.05980493,S5
0.0,0.0,0.060729,S6
0.0,0.0,0.042688053,S7
0.0,0.0,0.03613422,S8
0.0,0.0,0.05305813,S9
0.2646349760139555,0.015075923,0.0633426,S10
0.0595225804018027,0.08031387,0.028100163,S1
0.0,0.0,0.058865514,S2
0.0,0.0,0.039448,S3
0.3868231215655884,0.39880922,0.0720772,S4
0.0,0.0,0.05980493,S5
0.0846772152785957,0.04596566,0.06804299,S6
0.0266561805073697,0.0003909044,0.04269513,S7
0.0508677409731404,0.00011741285,0.03613472,S8
0.0066373974566429,0.03613034,0.057307802,S9
0.1891490971501932,0.15162656,0.06364979,S10
0.0280339576547231,0.024812013,0.024551565,S1
0.2378464518380642,0.3040737,0.06930948,S2
0.0,0.0,0.039448,S3
0.032129602916085,0.047120295,0.06661907,S4
0.0,0.0,0.05980493,S5
0.0,0.0,0.060729,S6
0.0044108228633472,0.013264623,0.042984284,S7
0.0361901349464867,0.0056046536,0.036168214,S8
0.0034474096478982,0.030128213,0.0534624,S9
0.1031416201333953,0.09083585,0.062920146,S10
0.0119764925334994,0.025055056,0.023705427,S1
0.2119377036110473,0.24504274,0.059328157,S2
0.0,0.0007103617,0.042546768,S3
0.4655207810050193,0.30008256,0.09017855,S4
0.1683427851022764,0.15822665,0.06482663,S5
0.0048752798612433,0.020744354,0.059531033,S6
0.0037005906347984,6.913332e-14,0.03888409,S7
0.0,0.000103046885,0.080717765,S8
0.0234280243827833,0.0071723647,0.15967557,S9
0.1747183428693322,0.19998488,0.060288098,S10
0.0126169052442293,0.02127686,0.023663875,S1
0.2330808393738337,0.27025273,0.058113623,S2
0.0006530048154633,0.0013078881,0.0425557,S3
0.2946348372177028,0.28282523,0.090207964,S4
0.1710672937235326,0.16500567,0.06442704,S5
0.0004170556126888,0.0,0.058660764,S6
0.0495147447675085,5.0894044e-13,0.03888409,S7
0.0,0.0,0.08071764,S8
0.0112743631979115,0.007844563,0.15966515,S9
0.2067409560471292,0.19270201,0.060170494,S10
0.0093869349365373,0.024588648,0.024045393,S1
0.0767590416550601,0.11803055,0.060591012,S2
0.0004839055202023,0.00047582132,0.042544767,S3
0.2454753296139857,0.2626268,0.09134751,S4
0.1576706564649917,0.20932108,0.06564412,S5
0.1022860719565719,0.06855464,0.0630728,S6
0.0014580266894639,4.866835e-06,0.038884092,S7
0.0017758973434327,3.0397181e-05,0.08071765,S8
0.0561212631497531,0.003266632,0.15955184,S9
0.2924162060033343,0.18974006,0.06064426,S10
0.0134875558538219,0.024847412,0.023688428,S1
0.2136891527131596,0.21702418,0.059074394,S2
0.0,0.0011125627,0.04255104,S3
0.530635039742625,0.3030352,0.09014474,S4
0.152257857716201,0.16679604,0.06471912,S5
0.0044348926510162,0.027647164,0.060052246,S6
0.0038659934761327,9.540886e-15,0.03888409,S7
0.0,0.00016921981,0.08071798,S8
0.0210486342145253,0.015316044,0.15998857,S9
0.1289142069658514,0.19605523,0.06026781,S10
0.0,0.0,0.02336436,S1
0.0,0.0,0.056932423,S2
0.0,0.0,0.04254367,S3
0.4905268019092363,0.27622262,0.092605956,S4
0.0,0.0,0.06347202,S5
0.0,0.0,0.058660764,S6
0.0,0.0,0.03888409,S7
0.0,0.0,0.08071764,S8
0.0,0.0,0.1595243,S9
0.1101673874611312,0.1547421,0.061378006,S10
0.0342080719261274,4.88261e-06,0.023364363,S1
0.2710451461365266,0.1898893,0.07824857,S2
0.0051157563478342,0.014727765,0.04347517,S3
0.0,0.0,0.089217715,S4
0.2187671569669214,0.3904818,0.09015314,S5
0.1009069420763758,0.28401023,0.09002789,S6
0.0,0.0,0.03888409,S7
0.0,0.0,0.08071764,S8
0.0,0.0,0.1595243,S9
0.1442235932128812,0.22587197,0.063627556,S10
0.0317093867521367,0.00035203784,0.02336998,S1
0.0551110989010988,0.19080293,0.06581818,S2
0.0066003412698412,0.019339353,0.043117955,S3
0.0,0.0,0.089217715,S4
0.2240080781440781,0.19087726,0.068546504,S5
0.1431159807692307,0.13632706,0.063708946,S6
0.0553551141636141,0.0048381565,0.039025966,S7
0.0,0.0,0.08071764,S8
0.0,0.0,0.1595243,S9
0.0,0.0,0.059411116,S10
0.007716170099714,0.015019206,0.022697039,S1
0.2599062836464089,0.2620813,0.060753267,S2
0.0006484693896421,0.0009786941,0.03781702,S3
0.3402330354286964,0.37718648,0.06758567,S4
0.1354345507691368,0.18150969,0.0654002,S5
0.0,0.014073637,0.050532255,S6
0.0798582151650266,3.4492222e-13,0.042991355,S7
0.0,0.0,0.028340057,S8
0.0101674173800076,0.051551566,0.06840932,S9
0.2447228887787023,0.16333674,0.065212145,S10
0.0107662765061716,0.011254507,0.022759004,S1
0.1356631093792174,0.20586291,0.06533868,S2
0.0003202744089182,0.0040219645,0.037924726,S3
0.2397081540782814,0.18768351,0.07052917,S4
0.1665310109630345,0.12476334,0.071344696,S5
0.0622365595740507,0.038216118,0.054596897,S6
0.0026456376757977,0.00039537676,0.04299888,S7
0.0027819533945333,0.028997544,0.028754586,S8
0.0792244542232659,0.0763282,0.07030424,S9
0.2317892364633954,0.11811646,0.06731981,S10
0.0115486255186722,0.013368177,0.02268082,S1
0.364713044605809,0.26519072,0.06103445,S2
0.0,0.0,0.037808068,S3
0.2982296421161825,0.3712513,0.06754463,S4
0.1961546939834024,0.17382793,0.065522335,S5
0.000974325726141,0.043030594,0.05287099,S6
0.0320094657676348,1.5686477e-10,0.042991355,S7
0.0,0.0,0.028340057,S8
0.0098578838174273,0.043759484,0.06817344,S9
0.0800953060165975,0.16102949,0.06522134,S10
0.0,0.0,0.022401089,S1
0.0,0.0,0.059665047,S2
0.016617791858133,0.00034353725,0.03781262,S3
0.0,0.0,0.06676548,S4
0.0,0.0,0.06453788,S5
0.0190828512062947,0.053836398,0.057043273,S6
0.0407684080911079,0.07302552,0.047034968,S7
0.0544525443473339,0.033999585,0.028850386,S8
0.3112561700062584,0.2522752,0.082280986,S9
0.0,0.0,0.06456261,S10
0.0,,,S1
0.0,,,S2
0.0204499537770734,,,S3
0.3929120179609086,,,S4
0.0,,,S5
0.0,,,S6
0.1065408478605388,,,S7
0.0211501716851558,,,S8
0.0,,,S9
0.0,,,S10
0.0984721537703302,,,S1
0.0,,,S2
0.0109413504189255,,,S3
0.0,,,S4
0.0,,,S5
0.0,,,S6
0.0,,,S7
0.2426614095613602,,,S8
0.0,,,S9
0.0657663873829472,,,S10
0.0,0.0,0.022401089,S1
0.0,0.0,0.059665047,S2
0.0,0.0,0.037808068,S3
0.0,0.0,0.06676548,S4
0.2205916721302178,0.19740903,0.06560609,S5
0.3411583278697821,0.003942347,0.05024606,S6
0.0,0.0,0.042991355,S7
0.0,0.0,0.028340057,S8
0.0,0.0,0.067539416,S9
0.0,0.0,0.06456261,S10
0.0078789619489937,0.0024165486,0.021095473,S1
0.4328117412205655,0.24717899,0.06081517,S2
0.0,0.00016555055,0.046315018,S3
0.3313590401694777,0.35545343,0.065456375,S4
0.2055612319726228,0.16888195,0.064730234,S5
0.0,0.02023623,0.048284594,S6
0.0378898394850484,2.891301e-07,0.038624838,S7
0.0,0.0,0.034898072,S8
0.0124824003911024,0.00960899,0.053548757,S9
0.0567462315652244,0.19247498,0.057208475,S10
0.0126484008845569,0.0006761908,0.021055697,S1
0.2654411603754874,0.2730656,0.06124783,S2
0.0,0.000514511,0.04631662,S3
0.2682585326980596,0.35409093,0.06565334,S4
0.1806937572867381,0.16003491,0.065029256,S5
0.0,0.0,0.047460362,S6
0.0305200259360725,1.9527864e-07,0.038624838,S7
0.0,0.0,0.034898072,S8
0.0153218770419793,0.003988555,0.053026956,S9
0.1959495791104392,0.20083992,0.057306197,S10
0.0095676854697102,0.0034204083,0.021124477,S1
0.226630850177588,0.254836,0.06099576,S2
0.0006352679640377,0.0,0.046314858,S3
0.3472759432046224,0.36319312,0.06553587,S4
0.1328857397266912,0.16887791,0.06479295,S5
0.0,0.009721317,0.04771305,S6
0.0554812693479698,2.4348006e-09,0.038624838,S7
0.0,0.0,0.034898072,S8
0.016095064717712,0.0036394945,0.053009786,S9
0.2360976556709861,0.20265754,0.057228245,S10
0.0,0.0,0.021048846,S1
0.0,0.0,0.059725482,S2
0.0211128997212693,0.0017757945,0.046341974,S3
0.0,0.0,0.064694345,S4
0.0,0.0,0.06385387,S5
0.0166139053014097,0.106205866,0.051328912,S6
0.0280842081280232,0.017489683,0.03956444,S7
0.0,0.0,0.034898072,S8
0.3341658920817991,0.11144327,0.06010317,S9
0.0,0.0,0.056583803,S10
0.0,0.0,0.021048846,S1
0.0,0.0,0.059725482,S2
0.0121007173011576,6.882883e-06,0.046314858,S3
0.0,0.0,0.064694345,S4
0.0,0.0,0.06385387,S5
0.0656486879477522,0.05306201,0.05913891,S6
0.0,0.0,0.038624838,S7
0.0790987300321317,0.010961964,0.035102326,S8
0.233853650724927,0.2934903,0.064622864,S9
0.0,0.0,0.056583803,S10
0.0,0.0,0.021048846,S1
0.0,0.0,0.059725482,S2
0.0,0.0,0.046314858,S3
0.0,0.0,0.064694345,S4
0.0,0.0,0.06385387,S5
0.6486930908294672,0.11904204,0.05654771,S6
0.0,0.0,0.038624838,S7
0.0,0.0,0.034898072,S8
0.0,0.0,0.05286495,S9
0.0970681298334894,0.14982367,0.0602299,S10
0.0,0.0,0.021048846,S1
0.0,0.0,0.059725482,S2
0.0,0.0,0.046314858,S3
0.3013534102917567,0.22935857,0.067668244,S4
0.0,0.0,0.06385387,S5
0.3620478720447389,0.14716507,0.051125348,S6
0.0,0.0,0.038624838,S7
0.0,0.0,0.034898072,S8
0.0,0.0,0.05286495,S9
0.0,0.0,0.056583803,S10
0.007233447898339,0.020611547,0.0224628,S1
0.209218008504529,0.26741385,0.059321575,S2
0.0002860175114114,5.0740546e-05,0.014000337,S3
0.3495263063178543,0.36559772,0.056994826,S4
0.1289760285574384,0.18892837,0.06781453,S5
0.0,0.015196214,0.060196884,S6
0.0908031183664855,1.9476373e-16,0.035376586,S7
0.0,3.591728e-17,0.0171601,S8
0.0124332551145194,0.027610473,0.051042628,S9
0.2127375846671069,0.16447453,0.05975453,S10
0.0064627147736477,0.018743841,0.022453036,S1
0.2026706240397827,0.2850475,0.059301563,S2
0.0003753269840731,0.00016336248,0.014001213,S3
0.3486824452993864,0.36347935,0.056945402,S4
0.1175409421936207,0.1818095,0.06796597,S5
0.0,0.014649121,0.06023809,S6
0.0747636824779617,6.2248714e-15,0.035376586,S7
0.0,0.0,0.0171601,S8
0.009410141460922,0.012345277,0.050408836,S9
0.2759798244121214,0.16192836,0.059770063,S10
0.0069553817647532,0.019127082,0.022447934,S1
0.2167237074387322,0.2752782,0.05942836,S2
