True,Pred,Stdv,Spcs
0.0,0.0,0.033135314,CA
0.6339901759318601,0.6392638,0.03829587,BT
0.2117660435033956,0.24987757,0.03570252,BU
0.0,0.0,0.033135314,CS
0.0,0.0,0.033135314,CD
0.0648399147459723,0.051597755,0.033984687,DP
0.1067371971521051,0.13647716,0.033971347,CH
0.0,0.0,0.033135314,BV
0.0191433278667381,0.02727457,0.033532463,CA
0.0,0.0,0.033135314,BT
0.4571509190075828,0.6446127,0.043971196,BU
0.0,0.0,0.033135314,CS
0.0,0.0,0.033135314,CD
0.0882253348661699,0.124631286,0.036686372,DP
0.1371470789261758,0.16899191,0.03557085,CH
0.0,0.0,0.033135314,BV
0.0363949549930706,0.016062273,0.03325846,CA
0.0,0.0,0.033135314,BT
0.0,0.0,0.033135314,BU
0.0,0.0,0.033135314,CS
0.0,0.0,0.033135314,CD
0.0490459876014358,0.08412254,0.036276203,DP
0.3422311404617775,0.24768896,0.03685916,CH
0.4346612566103826,0.7393617,0.057729177,BV
0.0,0.0,0.033135314,CA
0.7511902908194625,0.73303276,0.07894368,BT
0.0995727628880415,0.12095271,0.03711818,BU
0.1499757877039886,0.23091304,0.046447974,CS
0.0,0.0,0.033135314,CD
0.0,0.0,0.033135314,DP
0.0,0.0,0.033135314,CH
0.161094477255174,0.13136075,0.035716783,BV
0.0776543371225044,0.036708493,0.034779586,CA
0.8380836003230359,0.7215814,0.06827516,BT
0.1587390785737334,0.20029967,0.04412809,BU
0.1318562859807262,0.17933127,0.044184756,CS
0.0,0.0,0.033135314,CD
0.0,0.0,0.033135314,DP
0.0,0.0,0.033135314,CH
0.0,0.0,0.033135314,BV
0.0872970773466872,0.031411488,0.034273673,CA
0.7937678247416654,0.85681987,0.07850927,BT
0.0,0.0,0.033135314,BU
0.1537480560177169,0.20881966,0.04317149,CS
0.0,0.0,0.033135314,CD
0.0,0.0,0.033135314,DP
0.0,0.0,0.033135314,CH
0.1951870635605971,0.15032086,0.036329556,BV
0.0,0.0,0.034897365,CA
0.5641571044095368,0.60247433,0.044971686,BT
0.1650772994128221,0.2896865,0.04010303,BU
0.0262661693510769,0.030240279,0.03509721,CS
0.0,0.0,0.034897365,CD
0.0,0.0,0.034897365,DP
0.2289993904932306,0.1492628,0.03621728,CH
0.0,0.0,0.034897365,BV
0.0590608962975826,0.01579319,0.034974147,CA
0.4574309835406763,0.48423868,0.04099538,BT
0.0982327074862059,0.17864513,0.03749723,BU
0.0223644178985529,0.029116036,0.035005882,CS
0.0,0.0,0.034897365,CD
0.0,0.0,0.034897365,DP
0.1943480669888727,0.17617564,0.03699523,CH
0.121229590454776,0.19244425,0.038571898,BV
0.0284409443303742,0.021586977,0.03517487,CA
0.5574777936885481,0.6173907,0.044198055,BT
0.1695321566775706,0.27032855,0.039741337,BU
0.0186459845758129,0.026252953,0.03504485,CS
0.0,0.0,0.034897365,CD
0.0,0.0,0.034897365,DP
0.1349031227276941,0.14408982,0.036166415,CH
0.0,0.0,0.034897365,BV
0.0556751956445031,0.053626623,0.037122954,CA
0.7452632632198698,0.64069307,0.069916755,BT
0.0,0.0,0.034897365,BU
0.0217383208428758,0.044172194,0.035708364,CS
0.0,0.0,0.034897365,CD
0.0,0.0,0.034897365,DP
0.1479898892927514,0.17029375,0.039291225,CH
0.0,0.0,0.034897365,BV
0.0,0.0,0.034897365,CA
0.0,0.0,0.034897365,BT
0.1783429059459744,0.290996,0.041997686,BU
0.0182952427340506,0.0408168,0.03512246,CS
0.0,0.0,0.034897365,CD
0.0,0.0,0.034897365,DP
0.257695827124943,0.25871554,0.037844498,CH
0.4079993395283651,0.42276856,0.04489883,BV
0.0403684796596857,0.023290584,0.03517467,CA
0.0,0.0,0.034897365,BT
0.0,0.0,0.034897365,BU
0.0177717431263171,0.044251602,0.035172943,CS
0.0,0.0,0.034897365,CD
0.0,0.0,0.034897365,DP
0.2300045416566911,0.30406874,0.03836841,CH
0.7240218872239725,0.6264253,0.0475016,BV
0.0,0.0,0.032450575,CA
0.6373917630227731,0.6625566,0.037869237,BT
0.181481186182036,0.23359959,0.03566308,BU
0.0165771067431536,0.024899181,0.032555632,CS
0.0,0.0,0.032450575,CD
0.0618493590154029,0.07608894,0.03364357,DP
0.1272005800366343,0.10104635,0.032927003,CH
0.0,0.0,0.032450575,BV
0.0281679869687717,0.013421554,0.032482147,CA
