True,Pred,Stdv,Spcs
0.1019352604020832,0.13505587,0.06582098,DP
0.296539020597688,0.22192584,0.037477043,CH
0.2122518290396037,0.3507499,0.11798921,BV
0.0485418586517987,0.04505098,0.031635158,CA
0.0,0.0,0.12188528,BT
0.3399681291931873,0.16768076,0.07265376,BU
0.0205277358327218,0.005932347,0.028879045,CS
0.0,0.0,0.099120654,CD
0.1044080366550492,0.12639455,0.06456481,DP
0.2574355281995585,0.22553575,0.036855925,CH
0.1959520324676843,0.3913217,0.11062009,BV
0.028668203104214,0.043564588,0.02947702,CA
0.0,0.0,0.113074586,BT
0.0,0.0,0.06641105,BU
0.0148598681255077,0.003609704,0.024017427,CS
0.0,0.0,0.090676226,CD
0.0635530322531191,0.08280608,0.04690072,DP
0.2593077081644385,0.24730986,0.038971376,CH
0.4427778560193871,0.54414856,0.115563974,BV
0.2201724873015989,0.05521615,0.030188741,CA
0.0,0.0,0.113074586,BT
0.0,0.0,0.06641105,BU
0.0583737689357708,0.0011849642,0.02385367,CS
0.0,0.0,0.090676226,CD
0.3480392343710503,0.14218768,0.04913051,DP
0.1504145370582466,0.18022032,0.04043224,CH
0.0,0.0,0.108551346,BV
0.0,0.0,0.027833765,CA
0.848294381748102,0.76289076,0.13177475,BT
0.177403281079112,0.16218771,0.077979036,BU
0.0913627923312894,0.13428865,0.029549532,CS
0.0,0.0,0.090676226,CD
0.1386062205081632,0.2253805,0.048777077,DP
0.0,0.0,0.037229616,CH
0.0,0.0,0.108551346,BV
0.0,0.0,0.027833765,CA
0.7948555118720889,0.7535573,0.13394502,BT
0.1238807261973519,0.10696215,0.0752212,BU
0.1488607197897583,0.13946043,0.029172203,CS
0.0,0.0,0.090676226,CD
0.1137632532363949,0.23042174,0.048982643,DP
0.0,0.0,0.037229616,CH
0.1124731069044058,0.045964085,0.11147753,BV
0.0557293681493428,0.043923855,0.028826216,CA
0.7159190762522883,0.73901904,0.12734666,BT
0.1075717127110224,0.08119857,0.07012735,BU
0.1482383235171806,0.12530667,0.025872748,CS
0.0,0.0,0.090676226,CD
0.1458598277192946,0.1894787,0.047040053,DP
0.0,0.0,0.037229616,CH
0.0851816739842045,0.06002255,0.11127725,BV
0.0,0.0,0.027833765,CA
0.8036873972291525,0.7691052,0.13606915,BT
0.0,0.0,0.06641105,BU
0.1138050269426665,0.13428211,0.029821303,CS
0.0,0.0,0.090676226,CD
0.2033901044914372,0.23838359,0.049158063,DP
0.0,0.0,0.037229616,CH
0.1558674278367436,0.09503431,0.11860156,BV
0.0387456225166172,5.9470675e-18,0.029588485,CA
0.8946848473547625,0.8238959,0.09969937,BT
0.0,0.0,0.056650665,BU
0.1595595897915984,0.11656484,0.032429907,CS
0.0,0.0,0.09474434,CD
0.1839983828477057,0.16365196,0.052266512,DP
0.0,0.0,0.04018222,CH
0.1880115338226494,0.09903381,0.09925106,BV
0.0611577432172595,3.6588475e-30,0.029588485,CA
0.0,0.0,0.0916788,BT
0.2955696466089201,0.33884776,0.17179835,BU
0.1607694755609495,0.22552344,0.038261153,CS
0.0,0.0,0.09474434,CD
0.272005745417208,0.30496043,0.066223755,DP
0.0,0.0,0.04018222,CH
0.3146640581956628,0.37132394,0.20540513,BV
0.0526388912712279,2.9904182e-26,0.029588485,CA
0.0,0.0,0.0916788,BT
0.5516985518131604,0.68432397,0.097946316,BU
0.109372339149439,0.22651343,0.04028731,CS
0.0,0.0,0.09474434,CD
0.2239568997661725,0.3038144,0.066944666,DP
0.0,0.0,0.04018222,CH
0.0,0.0,0.09436831,BV
0.0,0.0,0.029588485,CA
0.7969858178020286,1.2954994,0.11618404,BT
0.1615080172390548,0.03101902,0.0614238,BU
0.0,0.0,0.030941626,CS
0.0,0.0,0.09474434,CD
0.2261468315573254,0.06379835,0.052023184,DP
0.0,0.0,0.04018222,CH
0.114692719401591,0.018591316,0.096158616,BV
0.0649370323978561,3.9654072e-08,0.029588485,CA
0.7721756729102017,1.2954007,0.11622432,BT
0.13642569856882,0.0313298,0.061358612,BU
0.0,0.0,0.030941626,CS
0.0,0.0,0.09474434,CD
0.2178115554928218,0.06022652,0.051699683,DP
0.0,0.0,0.04018222,CH
0.1236500112969669,0.020528847,0.09642103,BV
0.0284164197796516,4.83912e-08,0.029588485,CA
0.9022063544959276,1.2981129,0.115841456,BT
0.0,0.0,0.056650665,BU
0.0,0.0,0.030941626,CS
0.0,0.0,0.09474434,CD
0.1748807297655813,0.071142614,0.052861355,DP
0.0,0.0,0.04018222,CH
0.1204964992921728,0.031669024,0.098586895,BV
0.0,0.0,0.018216852,CA
1.0697365603418705,1.1546791,0.112062566,BT
0.0,0.0,0.069026746,BU
0.0,0.0,0.026302552,CS
0.1097634259914631,0.2040824,0.06803354,CD
0.0,0.0,0.06712733,DP
0.0,0.0,0.03604455,CH
0.0,0.0,0.093853526,BV
0.0641194600194189,0.027317068,0.018501502,CA
0.8204737356589064,1.0094736,0.11518139,BT
0.0651507480875661,0.012663717,0.06930563,BU
0.0,0.0,0.026302552,CS
0.2141159152658212,0.18154533,0.066532984,CD
0.0,0.0,0.06712733,DP
0.0,0.0,0.03604455,CH
0.1276401356349541,0.15702136,0.10375666,BV
0.0,0.0,0.018216852,CA
0.0,0.0,0.10582366,BT
0.3736982097761065,0.47214586,0.084145166,BU
0.0,0.0,0.026302552,CS
0.41646845889056,0.6186194,0.06713605,CD
0.0,0.0,0.06712733,DP
0.0,0.0,0.03604455,CH
0.0,0.0,0.093853526,BV
0.0,0.0,0.018216852,CA
0.0,0.0,0.10582366,BT
0.0,0.0,0.069026746,BU
0.0,0.0,0.026302552,CS
0.4027659958359121,0.31038296,0.08558168,CD
0.0,0.0,0.06712733,DP
0.0,0.0,0.03604455,CH
0.5999007184974211,1.0758725,0.11389856,BV
0.0224769505608892,,,CA
0.0,,,BT
0.0,,,BU
0.0,,,CS
0.4521897167724441,,,CD
0.0,,,DP
0.0,,,CH
0.0,,,BV
0.0,0.0,0.018216852,CA
0.0,0.0,0.10582366,BT
0.0,0.0,0.069026746,BU
0.0,0.0,0.026302552,CS
0.3771079313747246,0.46137694,0.21525627,CD
0.0,0.0,0.06712733,DP
0.1132253949586087,0.015834609,0.043304194,CH
0.0,0.0,0.093853526,BV
0.0403900031570414,0.010008827,0.023313433,CA
0.5166668250751073,0.86685455,0.12312225,BT
0.0868164424512256,0.049313355,0.05213045,BU
0.0,0.0,0.026943913,CS
0.082959919858171,0.1438461,0.08238396,CD
0.0,0.0,0.07232208,DP
0.1260206872486283,0.099590845,0.03801516,CH
0.325146107876493,0.05158294,0.09378097,BV
0.0939943061891035,0.033867583,0.025860487,CA
0.0,0.0,0.11492803,BT
0.372305724676534,0.39391035,0.059744976,BU
0.0,0.0,0.026943913,CS
0.166876485184571,0.39520684,0.08427104,CD
0.0,0.0,0.07232208,DP
0.0271568319497914,0.10045402,0.037570294,CH
0.0,0.0,0.091684416,BV
0.0,0.0,0.023072371,CA
0.6463577293649894,0.735359,0.121246375,BT
0.1555558540542471,0.092812784,0.05422198,BU
0.0,0.0,0.026943913,CS
0.0115484347221426,0.096783765,0.08137331,CD
0.0935575233061516,0.09205743,0.07379932,DP
0.0916471545524692,0.12603424,0.037479248,CH
0.0,0.0,0.091684416,BV
0.0,0.0,0.023072371,CA
0.0,0.0,0.11492803,BT
0.5425858358611555,0.40873492,0.058010448,BU
0.0,0.0,0.026943913,CS
0.1041905518627386,0.20829934,0.08470916,CD
0.2567647379932486,0.15614747,0.0747802,DP
0.1731255499495237,0.15598786,0.037907634,CH
0.0,0.0,0.091684416,BV
0.0588109865319943,0.013576735,0.023773896,CA
0.0,0.0,0.11492803,BT
0.0,0.0,0.050453313,BU
0.0,0.0,0.026943913,CS
0.0716424411079795,0.10181115,0.08463156,CD
0.1840843898849083,0.14610136,0.07533276,DP
0.3098280881173787,0.21053588,0.038340654,CH
0.2726340916910725,0.50123763,0.09865346,BV
0.0,0.0,0.023072371,CA
0.0,0.0,0.11492803,BT
0.0,0.0,0.050453313,BU
0.030823698228995,6.0343223e-06,0.026943915,CS
0.4311763117710049,0.5931895,0.08278481,CD
0.0,0.0,0.07232208,DP
0.0,0.0,0.03563082,CH
0.0,0.0,0.091684416,BV
0.0,0.0,0.028196694,CA
0.813380093635888,1.0267824,0.104925804,BT
0.0690919043726805,0.03788012,0.066163614,BU
0.0514306730789556,0.06235108,0.039892238,CS
0.1671502973134616,0.14257756,0.10620009,CD
0.0,0.0,0.061670568,DP
0.0,0.0,0.041705932,CH
0.1374470229323475,0.07823065,0.098537154,BV
0.0278314129386576,0.037405856,0.029530296,CA
0.911214892314696,1.0152336,0.103895485,BT
0.1310226324180524,0.047341783,0.0666715,BU
0.0356006464391523,0.027471105,0.033011537,CS
0.1326637628894414,0.16494104,0.09592377,CD
0.0,0.0,0.061670568,DP
0.0,0.0,0.041705932,CH
0.0,0.0,0.0937624,BV
0.0128470206863834,0.038066566,0.029500177,CA
1.226154191559966,1.0544472,0.10327443,BT
0.0,0.0,0.0644129,BU
0.0393373556654517,0.02565547,0.03192244,CS
0.1673280950881985,0.152596,0.09539176,CD
0.0,0.0,0.061670568,DP
0.0,0.0,0.041705932,CH
0.0,0.0,0.0937624,BV
0.0225114547118803,0.045061294,0.03164524,CA
0.0,0.0,0.09688832,BT
0.3194624651189102,0.3479723,0.07624006,BU
0.0230882213805135,3.9994873e-05,0.027569411,CS
0.411771191788696,0.5322535,0.09438774,CD
0.0,0.0,0.061670568,DP
0.0,0.0,0.041705932,CH
0.0,0.0,0.0937624,BV
0.0,0.0,0.028196694,CA
0.0,0.0,0.09688832,BT
0.0,0.0,0.0644129,BU
0.0247356443238056,0.047440354,0.029860856,CS
0.1170107309760938,0.00026707296,0.08544584,CD
0.0,0.0,0.061670568,DP
0.1933204787407683,0.2642409,0.0445386,CH
0.5395998296259988,0.7665336,0.10285874,BV
0.2079141541538183,0.03342165,0.031075329,CA
0.0,0.0,0.09688832,BT
0.0,0.0,0.0644129,BU
0.0336551926268409,6.2638355e-05,0.027569419,CS
0.3015219059449388,0.28692126,0.11098039,CD
0.0,0.0,0.061670568,DP
0.0555754276077352,0.098183975,0.047481503,CH
0.0,0.0,0.0937624,BV
0.0,0.0,0.034063924,CA
0.0,0.0,0.09965983,BT
0.0,0.0,0.04679341,BU
0.0272223184489842,0.00016508282,0.025541889,CS
0.1766483819981938,0.06269636,0.102045245,CD
0.33802122315681,0.16174477,0.06504079,DP
0.0672747357293451,0.19655028,0.04207363,CH
0.0,0.0,0.08932972,BV
0.0518815040787143,0.021475783,0.03485973,CA
0.4967232083376916,0.5062987,0.10608891,BT
0.0946916503791612,0.12785788,0.04940813,BU
0.0081113780102176,0.019317836,0.025830854,CS
0.0105407320026843,0.0044553545,0.09619447,CD
0.1287743993169989,0.06651055,0.06295084,DP
0.1568178209572434,0.1842416,0.039019533,CH
0.1184593335839551,0.11057911,0.09206741,BV
0.0,0.0,0.034063924,CA
0.6909375474236046,0.8905636,0.10889495,BT
0.0704879466027577,0.038631864,0.048439365,BU
0.0258617168224777,0.03729188,0.027967416,CS
0.1441993432221288,0.16734852,0.10110655,CD
0.1399085720780307,0.10488772,0.0645036,DP
0.0,0.0,0.038116455,CH
0.1172715575176669,0.028642511,0.090021916,BV
0.026390897454255,0.004669743,0.03430957,CA
1.1198919870311104,0.950971,0.10533732,BT
0.0,0.0,0.04679341,BU
0.024196290923906,0.039060775,0.02819814,CS
0.0987186838608967,0.1299683,0.10088556,CD
0.1161354927298315,0.103254445,0.06455144,DP
0.0,0.0,0.038116455,CH
0.0,0.0,0.08932972,BV
0.0,0.0,0.034063924,CA
0.0,0.0,0.09965983,BT
0.3263100757015797,0.39941734,0.05801189,BU
0.020661655572101,0.00034347165,0.025548318,CS
0.2898627159176808,0.36923736,0.103176326,CD
0.1731655428086384,0.20792083,0.06704538,DP
0.0,0.0,0.038116455,CH
0.0,0.0,0.08932972,BV
0.0,0.0,0.034063924,CA
0.0,0.0,0.09965983,BT
0.0,0.0,0.04679341,BU
0.1216980793457873,0.0005994344,0.025564702,CS
0.1703109538334707,0.39481062,0.10420204,CD
0.3281865351276577,0.22243649,0.06807065,DP
0.0,0.0,0.038116455,CH
0.6096377336930843,0.36964637,0.10726098,BV
0.0473021222800839,0.11158683,0.06547767,CA
0.0,0.0,0.12550958,BT
0.0,0.0,0.08319349,BU
0.0167062467016708,0.014590819,0.027265588,CS
0.3471850331956713,0.12949553,0.090345435,CD
0.1873065838225739,0.4300795,0.045748666,DP
0.0,0.0,0.04020602,CH
0.0,0.0,0.10116648,BV
0.0,0.0,0.017934278,CA
0.0,0.0,0.12550958,BT
0.0,0.0,0.08319349,BU
0.0,0.0,0.025667321,CS
0.3871434218068568,0.16197443,0.09490183,CD
0.213689912193143,0.43592188,0.044341397,DP
0.0,0.0,0.04020602,CH
0.0,0.0,0.10116648,BV
0.0283252645061305,0.0017093595,0.017970953,CA
0.8169252689106618,1.022214,0.13075091,BT
0.0,0.0,0.08319349,BU
0.0,0.0,0.025667321,CS
0.1198445008584365,0.13231425,0.081870586,CD
0.1753599036766183,0.15129086,0.042180326,DP
0.0,0.0,0.04020602,CH
0.1015450383814862,0.020807618,0.101832055,BV
0.0799680135875037,0.0012833244,0.01796251,CA
0.0,0.0,0.12550958,BT
0.1306186190160116,0.1854644,0.13414931,BU
0.0,0.0,0.025667321,CS
0.1727961227330343,0.28382567,0.087126285,CD
0.1658444446582152,0.30236304,0.044364363,DP
0.0,0.0,0.04020602,CH
0.3301061546719017,0.3767799,0.16175264,BV
0.0513259712639873,0.012511187,0.018747311,CA
0.0,0.0,0.12550958,BT
0.3673717057422899,0.46842942,0.0969165,BU
0.0,0.0,0.025667321,CS
0.3818909465518234,0.27069962,0.08650409,CD
0.175911403108566,0.30057457,0.043664023,DP
0.0,0.0,0.04020602,CH
0.0,0.0,0.10116648,BV
