Experiments,Time,OD,s1,s2,s3,s4,s5
Exp_15,160.0,0.910046838122476,0.06002568946969627,0.0,0.20468762281284592,0.0,0.6453335258399338
Exp_16,0.0,0.3,0.1,0.0,0.1,0.09999999999999999,0.0
Exp_16,20.0,0.8160734400814112,0.22579941718318391,0.0,0.2173579094031342,0.3729161134950931,0.0
Exp_16,40.0,1.0098458833579438,0.19766017364502306,0.0,0.26282138423868795,0.5493643254742328,0.0
Exp_16,60.0,1.1052269509529875,0.16243450257768918,0.0,0.278826873695761,0.6639655746795372,0.0
Exp_16,80.0,1.1265210809674437,0.134749817229667,0.0,0.2723351067097835,0.7194361570279932,0.0
Exp_16,100.0,1.1048648508948171,0.11170647115775596,0.0,0.2580008141083997,0.7351575656286615,0.0
Exp_16,120.0,1.0561883511104937,0.08985058207510618,0.0,0.23961777654106425,0.7267199924943233,0.0
Exp_16,140.0,0.9845673187580943,0.0734432569508207,0.0,0.2166513764707296,0.694472685336544,0.0
Exp_16,160.0,0.9065421801170616,0.05869604653025734,0.0,0.1931707192875975,0.6546754142992067,0.0
Exp_17,0.0,0.4,0.1,0.0,0.1,0.1,0.1
Exp_17,20.0,0.9268075186802921,0.21041679188006698,0.0,0.187856458062946,0.2882389889933726,0.24029527974390655
Exp_17,40.0,1.0847450862492924,0.18594654878048988,0.0,0.2001461444441693,0.3656358312084266,0.33301656181620676
Exp_17,60.0,1.1472345910604846,0.1542899670362591,0.0,0.19963801002277956,0.3964409571850882,0.3968656568163579
Exp_17,80.0,1.15066193917166,0.12713049046308988,0.0,0.18652693232795953,0.4057832458740391,0.43122127050657133
Exp_17,100.0,1.1133751044556837,0.10217845778284122,0.0,0.17298040195201808,0.3971632454099179,0.44105299931090636
Exp_17,120.0,1.0601553034388194,0.08656820755511088,0.0,0.15692864845551463,0.37535066179434146,0.4413077856338525
Exp_17,140.0,0.980639690634182,0.06805251860526859,0.0,0.13930939292058406,0.34926176460308045,0.42401601450524884
Exp_17,160.0,0.9005183472323375,0.05752251279321022,0.0,0.12022325969028252,0.3223319489360786,0.40044062581276624
Exp_18,0.0,0.2,0.1,0.1,0.0,0.0,0.0
Exp_18,20.0,0.36719527299131155,0.2129691227108682,0.15422615028044334,0.0,0.0,0.0
Exp_18,40.0,0.3162030889826055,0.18847547806456685,0.12772761091803866,0.0,0.0,0.0
Exp_18,60.0,0.2593397779261438,0.15733469036577197,0.10200508756037188,0.0,0.0,0.0
Exp_18,80.0,0.2156509953671389,0.129548571128836,0.08610242423830287,0.0,0.0,0.0
Exp_18,100.0,0.17433783399388045,0.10501393776053539,0.06932389623334506,0.0,0.0,0.0
Exp_18,120.0,0.14311513516248073,0.0864489804523969,0.056666154710083814,0.0,0.0,0.0
Exp_18,140.0,0.11567141341642165,0.0689384979821127,0.04673291543430896,0.0,0.0,0.0
Exp_18,160.0,0.0958829009989228,0.0560662261194936,0.039816674879429206,0.0,0.0,0.0
Exp_19,0.0,0.30000000000000004,0.1,0.1,0.0,0.0,0.1
Exp_19,20.0,0.7947615609688223,0.20230351758434442,0.133549627048129,0.0,0.0,0.4589084163363489
Exp_19,40.0,1.1743960837576215,0.18222092991364486,0.11186777445485177,0.0,0.0,0.8803073793891247
Exp_19,60.0,1.361646622280163,0.14934540458380632,0.0921984448607413,0.0,0.0,1.1201027728356154
Exp_19,80.0,1.4479236915099236,0.12243848442475777,0.07594333561634718,0.0,0.0,1.2495418714688187
Exp_19,100.0,1.454116499792861,0.10102931783176444,0.0600950864424158,0.0,0.0,1.2929920955186809
Exp_19,120.0,1.4156752173729992,0.084252674488949,0.04935660280164555,0.0,0.0,1.2820659400824046
Exp_19,140.0,1.3393351343175477,0.06678698190674065,0.03972707284462475,0.0,0.0,1.2328210795661823
Exp_19,160.0,1.246819629777637,0.05600673546421893,0.032828686869351795,0.0,0.0,1.1579842074440663
Exp_20,0.0,0.30000000000000004,0.1,0.1,0.0,0.1,0.0
Exp_20,20.0,1.1959895182760092,0.20339955653148686,0.13846346739238982,0.0,0.8541264943521324,0.0
Exp_20,40.0,1.8962457569155375,0.18122278221682822,0.11530123360035888,0.0,1.5997217410983504,0.0
Exp_20,60.0,2.255347751737261,0.15050208942826235,0.09193427807821461,0.0,2.012911384230784,0.0
Exp_20,80.0,2.4256473304345993,0.12276289760807804,0.07719835966603947,0.0,2.2256860731604817,0.0
Exp_20,100.0,2.458268646148476,0.10143697861812143,0.06196534684557245,0.0,2.294866320684782,0.0
Exp_20,120.0,2.3998098372418273,0.08206973330532201,0.05077421597858256,0.0,2.2669658879579226,0.0
Exp_20,140.0,2.2847980426942684,0.06699637954494231,0.04221101982796882,0.0,2.175590643321357,0.0
Exp_20,160.0,2.1316692969838034,0.05675345678072831,0.03420468317366311,0.0,2.040711157029412,0.0
Exp_21,0.0,0.4,0.1,0.10000000000000002,0.0,0.1,0.09999999999999999
Exp_21,20.0,1.2807462684217583,0.19839448796769235,0.12753281179503806,0.0,0.6543160786040669,0.3005028900549609
Exp_21,40.0,1.9053820118852385,0.1775072073003153,0.10573283948107692,0.0,1.2212657379339653,0.4008762271698809
Exp_21,60.0,2.2205950735238376,0.1451273001729855,0.08540440123805047,0.0,1.5523325066603273,0.4377308654524743
Exp_21,80.0,2.359851671442635,0.11864811619903168,0.06958758233885486,0.0,1.7320833137976108,0.4395326591071378
Exp_21,100.0,2.3813275019914846,0.09787524290823774,0.05613998311621727,0.0,1.8026472358588448,0.42466504010818473
Exp_21,120.0,2.313309407637412,0.08229819605201859,0.045516782601345146,0.0,1.789645333201793,0.3958490957822554
Exp_21,140.0,2.191293543992302,0.06734315072018685,0.03582987147181843,0.0,1.7265093298935625,0.36161119190673385
Exp_21,160.0,2.0410507524143853,0.05285905014764926,0.032373410166444766,0.0,1.6311362780182657,0.3246820140820258
Exp_22,0.0,0.30000000000000004,0.1,0.1,0.1,0.0,0.0
Exp_22,20.0,0.9181537152462786,0.20943227677365578,0.14501144941841354,0.5637099890542093,0.0,0.0
Exp_22,40.0,1.7600300841788736,0.18527716842806508,0.11862148791469722,1.4561314278361113,0.0,0.0
Exp_22,60.0,2.171037905666623,0.1537748352946234,0.09788633104923732,1.9193767393227625,0.0,0.0
Exp_22,80.0,2.365188678557193,0.12482689382984168,0.08002435821741695,2.160337426509934,0.0,0.0
Exp_22,100.0,2.4212232945095904,0.10257157924223348,0.06421922951980817,2.254432485747549,0.0,0.0
Exp_22,120.0,2.380433101125705,0.08531765573589278,0.05351361139174202,2.2416018339980703,0.0,0.0
Exp_22,140.0,2.272681628321744,0.06809316481225755,0.04209762184534134,2.162490841664145,0.0,0.0
Exp_22,160.0,2.1278889106797467,0.055289670343722994,0.03565662201458516,2.0369426183214387,0.0,0.0
Exp_23,0.0,0.4,0.1,0.1,0.1,0.0,0.1
Exp_23,20.0,1.1093030768094914,0.1981408902241758,0.12941769576389994,0.416529419551961,0.0,0.3652150712694547
Exp_23,40.0,1.7936959503304766,0.17959402843242797,0.10745794328257822,0.9191774052621332,0.0,0.5874665733533373
Exp_23,60.0,2.146791024698419,0.14580214628267002,0.087848898495146,1.218712303520658,0.0,0.6944276763999453
Exp_23,80.0,2.308781993364901,0.11978655843035843,0.0717689746132434,1.3803368143772667,0.0,0.7368896459440324
Exp_23,100.0,2.338705686265408,0.09816650479866611,0.058791457199303114,1.4437062195626056,0.0,0.7380415047048333
Exp_23,120.0,2.2809216102213057,0.07823290798844779,0.04749570740871899,1.4413705038487383,0.0,0.7138224909754007
Exp_23,140.0,2.1747018565613754,0.06642056865416521,0.03904121907038094,1.3975344706346733,0.0,0.6717055982021561
Exp_23,160.0,2.0280669830271076,0.05429913356984871,0.034369532651897884,1.3188476807770855,0.0,0.6205506360282758
Exp_24,0.0,0.4,0.1,0.10000000000000002,0.1,0.1,0.0
Exp_24,20.0,1.3075454123343393,0.20290655265422883,0.13337050609644516,0.31610679015836846,0.6551615634252969,0.0
Exp_24,40.0,1.931778902715532,0.1773925539096875,0.10935093771458161,0.4368947323431834,1.2081406787480795,0.0
Exp_24,60.0,2.2677030021360576,0.14703991060863958,0.09025529773019753,0.47991541915404934,1.550492374643171,0.0
Exp_24,80.0,2.4177376300227094,0.12265496168053083,0.07211050271335635,0.4845712551090855,1.7384009105197367,0.0
Exp_24,100.0,2.4360420146947277,0.09854418578725327,0.06108984623623219,0.46395351229884446,1.812454470372398,0.0
Exp_24,120.0,2.3764758904794037,0.08217768449615385,0.05134722318230299,0.4318135989403083,1.8111373838606384,0.0
Exp_24,140.0,2.2466773995431124,0.06594683563819705,0.04048531919108071,0.3927302263792811,1.7475150183345534,0.0
Exp_24,160.0,2.095247310094143,0.05377558332594425,0.03284238213551617,0.35589537198033455,1.652733972652348,0.0
Exp_25,0.0,0.5,0.1,0.10000000000000002,0.1,0.1,0.1
Exp_25,20.0,1.3868358130926448,0.19510470100863325,0.12333523254955253,0.27451701873931433,0.5251144238433182,0.2687644369518266
Exp_25,40.0,1.956889755235279,0.17416845645830575,0.10237284155046306,0.37381538984863705,0.9465825041734641,0.359950563204409
Exp_25,60.0,2.247359988215398,0.14446554550036694,0.08073869862080008,0.41042005315614105,1.215138298930163,0.3965973920079271
Exp_25,80.0,2.3713849783714718,0.11965284894117131,0.06554155458459424,0.4128047283948294,1.3703609077390337,0.40302493871184303
Exp_25,100.0,2.3767476795759728,0.09832153427166854,0.05418513346909397,0.39672368172859546,1.436658111925756,0.3908592181808588
Exp_25,120.0,2.3021354227542696,0.07899092636669656,0.044572417401606834,0.3709756891965056,1.4405836242000989,0.367012765589362
Exp_25,140.0,2.1811385691593808,0.06656934971122692,0.037682147528415956,0.33888270514600916,1.4001465500786068,0.3378578166951216
Exp_25,160.0,2.022453803387509,0.05401573597475224,0.031045381513146817,0.3081182777350351,1.3264299258303915,0.3028444823341834
Exp_26,0.0,0.25847243424504995,0.04957366734743118,0.09979099659249187,0.03189310897141695,0.014588523749262096,0.06262613758444786
Exp_26,20.0,0.8600843459007124,0.1268352220250157,0.14626687367280394,0.15206581433845642,0.17776834402895336,0.2571480918354829
Exp_26,40.0,1.6310267593609145,0.13138825747990177,0.11850179819790728,0.3274713432314274,0.65208221889751,0.4015831415541681
Exp_26,60.0,2.0161370468995297,0.11308114491707176,0.09805444705503467,0.39411357770798955,0.9589257036012215,0.4519621736182122
Exp_26,80.0,2.196506618983426,0.0934150534558193,0.07986193278031305,0.4131636071606508,1.1493433044870331,0.46072272109961004
Exp_26,100.0,2.2400294349121928,0.07556201150012505,0.06560496512028825,0.4051659523940376,1.2503302613548168,0.4433662445429251
Exp_26,120.0,2.201329867910651,0.0620374692628496,0.052622471254578605,0.3836351091710459,1.2883485382610993,0.41468627996107804
Exp_26,140.0,2.105366087659635,0.05034467644133065,0.0443602879339879,0.3559026186717372,1.2723671534906906,0.3823913511218888
Exp_26,160.0,1.9728318356716776,0.042157188445089096,0.03654660028323862,0.32361812013807845,1.2253872832065227,0.3451226435987486
Exp_27,0.0,0.26853412538766863,0.07285190522670747,0.0009500607848167419,0.0806066173128784,0.09067538771778347,0.023450154345482588
Exp_27,20.0,0.7504744998554856,0.18524887536580298,0.0012874478911565823,0.17171935250854284,0.3215338275838955,0.07068499650608774
Exp_27,40.0,0.9265175557269386,0.17201051785419938,0.0006846397215730741,0.1977173197559318,0.44643780959338475,0.10966726880184961
Exp_27,60.0,1.0072034682553204,0.1446626216395215,0.0009638771985030916,0.20229076508373164,0.518387768578802,0.14089843575476213
Exp_27,80.0,1.0191576807092735,0.11765973963383608,0.0012118575628027612,0.19643807208249997,0.5471189518286992,0.15672905960143552
Exp_27,100.0,1.0013945076863795,0.09686372755898566,0.0007580404384387504,0.1855282423603721,0.5510531022969994,0.16719139503158342
Exp_27,120.0,0.9539251234106675,0.07909616868375643,0.0002899611296200748,0.17003332060434453,0.5360097927062758,0.16849588028667062
Exp_27,140.0,0.8898706979245827,0.06475470286492162,0.0,0.1493948941476447,0.5073232266573198,0.1683978742546966
Exp_27,160.0,0.8199981513268408,0.05318216811572217,0.0009377857241464648,0.13434700982175923,0.4698454703460599,0.161685717319153
Exp_28,0.0,0.21050745248794556,0.08338447296991944,0.06110288687050343,0.007222948595881463,0.03111457517370582,0.02768256887793541
Exp_28,20.0,0.8055460333480632,0.19409312494939876,0.09993077562712135,0.032933665609352306,0.33861286144545166,0.1399756057167391
Exp_28,40.0,1.4855853138700266,0.17452345137915468,0.08278844458257266,0.058394555259908006,0.9235549776993269,0.2463238849490644
Exp_28,60.0,1.7914344535615625,0.1450256774470635,0.06854281184817337,0.06337728005665978,1.228315393880561,0.2861732903291048
Exp_28,80.0,1.9359260744604518,0.11884746426527985,0.055070507007780434,0.06580457170332805,1.3975641184634715,0.29863941302059194
Exp_28,100.0,1.9687778725123386,0.09825101190856438,0.04456048045622498,0.06347312835388927,1.4692350047002547,0.29325824709340526
Exp_28,120.0,1.9216021110036707,0.07742493527193604,0.037619441564765814,0.05858167220553941,1.4697374265239929,0.27823863543743665
Exp_28,140.0,1.8341182589904597,0.0649919723121216,0.030997539034934622,0.05326152138267171,1.42664183424798,0.2582253920127518
Exp_28,160.0,1.7097368579578593,0.05344007668810296,0.02408735835790163,0.0461806119371601,1.3495986553681183,0.23643015560657646
Exp_29,0.0,0.23651466183364395,0.006687127891927958,0.03807033067569137,0.055277324933558705,0.051120799407362943,0.08535907892510296
Exp_29,20.0,0.6606724641763819,0.024972277008843358,0.06681510680462881,0.13638352814873547,0.22928585884090713,0.20321569337326714
Exp_29,40.0,0.9182621095479384,0.04385895390275406,0.05558727102803767,0.184575082887116,0.4095989849204378,0.22464181680959297
