Treatments,Time,s1,s2,s3,s4,s5,s6
mono_exp_48,16.0,-1.2329977555111034e-06,1.7907049268391123e-06,1.3379434936574624e-07,-4.432920967597711e-07,-1.3095333969939228e-06,1.2690547378006652e-06
exp_49,0.0,0.0,0.0,0.1,0.1,0.1,0.1
exp_49,5.333333333333333,8.179566004909884e-05,-0.001516626773478472,-0.0008584028577407839,-0.0006816949467919686,0.0005892763941116375,0.00268977378545199
exp_49,10.666666666666666,2.730943870138942e-05,-9.686994870489528e-05,-4.475493650872254e-05,-2.3536138998835736e-05,5.312615544836577e-05,0.00010872344991408543
exp_49,16.0,1.8995559523910436e-06,-4.796826169172487e-06,-2.009878804849994e-06,-6.483172258440803e-07,2.972346678844895e-06,3.8697937096086725e-06
exp_50,0.0,0.0,0.0,0.1,0.1,0.1,0.0
exp_50,5.333333333333333,4.8130405657901376e-05,9.798369531695362e-05,0.00011592022756760483,0.00012522688189045645,-6.243742910833393e-05,-0.00027874889703488745
exp_50,10.666666666666666,-1.2962486305187003e-06,9.193222263409309e-06,5.004861016261661e-06,3.5552093427590767e-06,-4.607952658054223e-06,-1.3154893382576723e-05
exp_50,16.0,3.6128009456258095e-07,9.538801525301157e-07,-9.094253918529908e-08,6.570924002001954e-07,1.3299072553796864e-07,-4.9262821085204535e-08
exp_51,0.0,0.0,0.0,0.1,0.1,0.0,0.1
exp_51,5.333333333333333,9.420846606843885e-05,-0.0007402962947047814,-0.0002626378576577063,-0.00016231949195181133,2.4974033744164565e-05,0.0014030772387275902
exp_51,10.666666666666666,1.3069269821648426e-05,-4.241403949023413e-05,-1.8992163685654543e-05,-8.431280206166715e-06,2.4484495998615387e-05,4.6978916323798546e-05
