Well,Experiment,Condition,Treatments,Rep,Inulin,Starch,Pectin,ArGal,Gum,AmAc,pH,Time,OD?,OD
21,REU04,FP,REU04_FP,3,0,1,0,0,0,1,1,12.00222222,0.012252407,0.002252407
21,REU04,FP,REU04_FP,3,0,1,0,0,0,1,1,14.00277778,0.012205966,0.002205966
21,REU04,FP,REU04_FP,3,0,1,0,0,0,1,1,16.00277778,0.012147914,0.002147914
21,REU04,FP,REU04_FP,3,0,1,0,0,0,1,1,18.00388889,0.012600717,0.002600717
21,REU04,FP,REU04_FP,3,0,1,0,0,0,1,1,20.00361111,0.012740041,0.002740041
21,REU04,FP,REU04_FP,3,0,1,0,0,0,1,1,22.00444444,0.013158014,0.003158014
21,REU04,FP,REU04_FP,3,0,1,0,0,0,1,1,24.00444444,0.013367,0.003367
22,REU04,BH-BP,REU04_BH-BP,3,0,1,0,0,0,1,1,0,0.01,0
22,REU04,BH-BP,REU04_BH-BP,3,0,1,0,0,0,1,1,2.000277778,0.012978,0.002978
22,REU04,BH-BP,REU04_BH-BP,3,0,1,0,0,0,1,1,4.000277778,0.011796645,0.001796645
22,REU04,BH-BP,REU04_BH-BP,3,0,1,0,0,0,1,1,6.000833333,0.011821256,0.001821256
22,REU04,BH-BP,REU04_BH-BP,3,0,1,0,0,0,1,1,8.001111111,0.015057678,0.005057678
22,REU04,BH-BP,REU04_BH-BP,3,0,1,0,0,0,1,1,10.00166667,0.011747421,0.001747421
22,REU04,BH-BP,REU04_BH-BP,3,0,1,0,0,0,1,1,12.00222222,0.011747421,0.001747421
22,REU04,BH-BP,REU04_BH-BP,3,0,1,0,0,0,1,1,14.00277778,0.011661281,0.001661281
22,REU04,BH-BP,REU04_BH-BP,3,0,1,0,0,0,1,1,16.00277778,0.011525917,0.001525917
22,REU04,BH-BP,REU04_BH-BP,3,0,1,0,0,0,1,1,18.00388889,0.012756496,0.002756496
22,REU04,BH-BP,REU04_BH-BP,3,0,1,0,0,0,1,1,20.00361111,0.013113364,0.003113364
22,REU04,BH-BP,REU04_BH-BP,3,0,1,0,0,0,1,1,22.00444444,0.013777876,0.003777876
22,REU04,BH-BP,REU04_BH-BP,3,0,1,0,0,0,1,1,24.00444444,0.014467,0.004467
23,REU04,BH-BT,REU04_BH-BT,3,0,1,0,0,0,1,1,0,0.01,0
23,REU04,BH-BT,REU04_BH-BT,3,0,1,0,0,0,1,1,2.000277778,0.01541755,0.00541755
23,REU04,BH-BT,REU04_BH-BT,3,0,1,0,0,0,1,1,4.000277778,0.013412353,0.003412353
23,REU04,BH-BT,REU04_BH-BT,3,0,1,0,0,0,1,1,6.000833333,0.013306816,0.003306816
23,REU04,BH-BT,REU04_BH-BT,3,0,1,0,0,0,1,1,8.001111111,0.021714571,0.011714571
23,REU04,BH-BT,REU04_BH-BT,3,0,1,0,0,0,1,1,10.00166667,0.012919848,0.002919848
23,REU04,BH-BT,REU04_BH-BT,3,0,1,0,0,0,1,1,12.00222222,0.013130921,0.003130921
23,REU04,BH-BT,REU04_BH-BT,3,0,1,0,0,0,1,1,14.00277778,0.012955027,0.002955027
23,REU04,BH-BT,REU04_BH-BT,3,0,1,0,0,0,1,1,16.00277778,0.012304218,0.002304218
23,REU04,BH-BT,REU04_BH-BT,3,0,1,0,0,0,1,1,18.00388889,0.017545873,0.007545873
23,REU04,BH-BT,REU04_BH-BT,3,0,1,0,0,0,1,1,20.00361111,0.018917849,0.008917849
23,REU04,BH-BT,REU04_BH-BT,3,0,1,0,0,0,1,1,22.00444444,0.02111653,0.01111653
23,REU04,BH-BT,REU04_BH-BT,3,0,1,0,0,0,1,1,24.00444444,0.023667,0.013667
24,REU04,BH-ER,REU04_BH-ER,3,0,1,0,0,0,1,1,0,0.01,0
24,REU04,BH-ER,REU04_BH-ER,3,0,1,0,0,0,1,1,2.000277778,0.00655814,-0.00344186
24,REU04,BH-ER,REU04_BH-ER,3,0,1,0,0,0,1,1,4.000277778,0.009288872,-0.000711128
24,REU04,BH-ER,REU04_BH-ER,3,0,1,0,0,0,1,1,6.000833333,0.009743994,-0.000256006
24,REU04,BH-ER,REU04_BH-ER,3,0,1,0,0,0,1,1,8.001111111,-0.000809146,-0.010809146
24,REU04,BH-ER,REU04_BH-ER,3,0,1,0,0,0,1,1,10.00166667,0.010711128,0.000711128
24,REU04,BH-ER,REU04_BH-ER,3,0,1,0,0,0,1,1,12.00222222,0.010654238,0.000654238
24,REU04,BH-ER,REU04_BH-ER,3,0,1,0,0,0,1,1,14.00277778,0.010910244,0.000910244
24,REU04,BH-ER,REU04_BH-ER,3,0,1,0,0,0,1,1,16.00277778,0.011649817,0.001649817
24,REU04,BH-ER,REU04_BH-ER,3,0,1,0,0,0,1,1,18.00388889,0.005704787,-0.004295213
24,REU04,BH-ER,REU04_BH-ER,3,0,1,0,0,0,1,1,20.00361111,0.004737652,-0.005262348
24,REU04,BH-ER,REU04_BH-ER,3,0,1,0,0,0,1,1,22.00444444,0.00288872,-0.00711128
24,REU04,BH-ER,REU04_BH-ER,3,0,1,0,0,0,1,1,24.00444444,0.00067,-0.00933
25,REU04,BH-FP,REU04_BH-FP,1,0,1,0,0,0,1,1,0,0.01,0
25,REU04,BH-FP,REU04_BH-FP,1,0,1,0,0,0,1,1,2.000277778,0.010057667,5.76670000000008E-05
25,REU04,BH-FP,REU04_BH-FP,1,0,1,0,0,0,1,1,4.000277778,0.0104325,0.0004325
25,REU04,BH-FP,REU04_BH-FP,1,0,1,0,0,0,1,1,6.000833333,0.010346,0.000346
25,REU04,BH-FP,REU04_BH-FP,1,0,1,0,0,0,1,1,8.001111111,0.010201833,0.000201833
25,REU04,BH-FP,REU04_BH-FP,1,0,1,0,0,0,1,1,10.00166667,0.010893833,0.000893833
25,REU04,BH-FP,REU04_BH-FP,1,0,1,0,0,0,1,1,12.00222222,0.010749667,0.000749667
25,REU04,BH-FP,REU04_BH-FP,1,0,1,0,0,0,1,1,14.00277778,0.010692,0.000692
25,REU04,BH-FP,REU04_BH-FP,1,0,1,0,0,0,1,1,16.00277778,0.0106055,0.0006055
25,REU04,BH-FP,REU04_BH-FP,1,0,1,0,0,0,1,1,18.00388889,0.009711667,-0.000288333
25,REU04,BH-FP,REU04_BH-FP,1,0,1,0,0,0,1,1,20.00361111,0.0092215,-0.0007785
25,REU04,BH-FP,REU04_BH-FP,1,0,1,0,0,0,1,1,22.00444444,0.008673667,-0.001326333
25,REU04,BH-FP,REU04_BH-FP,1,0,1,0,0,0,1,1,24.00444444,0.00827,-0.00173
26,REU04,BP-BT,REU04_BP-BT,1,0,1,0,0,0,1,1,0,0.01,0
26,REU04,BP-BT,REU04_BP-BT,1,0,1,0,0,0,1,1,2.000277778,0.011435345,0.001435345
26,REU04,BP-BT,REU04_BP-BT,1,0,1,0,0,0,1,1,4.000277778,0.010941945,0.000941945
26,REU04,BP-BT,REU04_BP-BT,1,0,1,0,0,0,1,1,6.000833333,0.011255927,0.001255927
26,REU04,BP-BT,REU04_BP-BT,1,0,1,0,0,0,1,1,8.001111111,0.011435345,0.001435345
26,REU04,BP-BT,REU04_BP-BT,1,0,1,0,0,0,1,1,10.00166667,0.010919518,0.000919518
26,REU04,BP-BT,REU04_BP-BT,1,0,1,0,0,0,1,1,12.00222222,0.0109868,0.0009868
26,REU04,BP-BT,REU04_BP-BT,1,0,1,0,0,0,1,1,14.00277778,0.011098936,0.001098936
26,REU04,BP-BT,REU04_BP-BT,1,0,1,0,0,0,1,1,16.00277778,0.011143791,0.001143791
26,REU04,BP-BT,REU04_BP-BT,1,0,1,0,0,0,1,1,18.00388889,0.011525055,0.001525055
26,REU04,BP-BT,REU04_BP-BT,1,0,1,0,0,0,1,1,20.00361111,0.011816609,0.001816609
26,REU04,BP-BT,REU04_BP-BT,1,0,1,0,0,0,1,1,22.00444444,0.012018455,0.002018455
26,REU04,BP-BT,REU04_BP-BT,1,0,1,0,0,0,1,1,24.00444444,0.012467,0.002467
27,REU04,BP-ER,REU04_BP-ER,1,0,1,0,0,0,1,1,0,0.01,0
27,REU04,BP-ER,REU04_BP-ER,1,0,1,0,0,0,1,1,2.000277778,-0.013846364,-0.023846364
27,REU04,BP-ER,REU04_BP-ER,1,0,1,0,0,0,1,1,4.000277778,-0.00543,-0.01543
27,REU04,BP-ER,REU04_BP-ER,1,0,1,0,0,0,1,1,6.000833333,-0.005079318,-0.015079318
27,REU04,BP-ER,REU04_BP-ER,1,0,1,0,0,0,1,1,8.001111111,-0.002975227,-0.012975227
27,REU04,BP-ER,REU04_BP-ER,1,0,1,0,0,0,1,1,10.00166667,0.003687727,-0.006312273
27,REU04,BP-ER,REU04_BP-ER,1,0,1,0,0,0,1,1,12.00222222,0.008947955,-0.001052045
27,REU04,BP-ER,REU04_BP-ER,1,0,1,0,0,0,1,1,14.00277778,0.005090455,-0.004909545
27,REU04,BP-ER,REU04_BP-ER,1,0,1,0,0,0,1,1,16.00277778,0.012454773,0.002454773
27,REU04,BP-ER,REU04_BP-ER,1,0,1,0,0,0,1,1,18.00388889,0.010701364,0.000701364
27,REU04,BP-ER,REU04_BP-ER,1,0,1,0,0,0,1,1,20.00361111,0.004389091,-0.005610909
27,REU04,BP-ER,REU04_BP-ER,1,0,1,0,0,0,1,1,22.00444444,0.000882273,-0.009117727
27,REU04,BP-ER,REU04_BP-ER,1,0,1,0,0,0,1,1,24.00444444,-0.00543,-0.01543
28,REU04,BP-FP,REU04_BP-FP,1,0,1,0,0,0,1,1,0,0.01,0
28,REU04,BP-FP,REU04_BP-FP,1,0,1,0,0,0,1,1,2.000277778,0.009402043,-0.000597957
28,REU04,BP-FP,REU04_BP-FP,1,0,1,0,0,0,1,1,4.000277778,0.009473441,-0.000526559
28,REU04,BP-FP,REU04_BP-FP,1,0,1,0,0,0,1,1,6.000833333,0.009473441,-0.000526559
28,REU04,BP-FP,REU04_BP-FP,1,0,1,0,0,0,1,1,8.001111111,0.009379731,-0.000620269
28,REU04,BP-FP,REU04_BP-FP,1,0,1,0,0,0,1,1,10.00166667,0.009388656,-0.000611344
28,REU04,BP-FP,REU04_BP-FP,1,0,1,0,0,0,1,1,12.00222222,0.009451129,-0.000548871
28,REU04,BP-FP,REU04_BP-FP,1,0,1,0,0,0,1,1,14.00277778,0.009402043,-0.000597957
28,REU04,BP-FP,REU04_BP-FP,1,0,1,0,0,0,1,1,16.00277778,0.009424355,-0.000575645
28,REU04,BP-FP,REU04_BP-FP,1,0,1,0,0,0,1,1,18.00388889,0.009348495,-0.000651505
28,REU04,BP-FP,REU04_BP-FP,1,0,1,0,0,0,1,1,20.00361111,0.009326183,-0.000673817
28,REU04,BP-FP,REU04_BP-FP,1,0,1,0,0,0,1,1,22.00444444,0.009205699,-0.000794301
28,REU04,BP-FP,REU04_BP-FP,1,0,1,0,0,0,1,1,24.00444444,0.00917,-0.00083
29,REU04,BT-ER,REU04_BT-ER,1,0,1,0,0,0,1,1,0,0.01,0
29,REU04,BT-ER,REU04_BT-ER,1,0,1,0,0,0,1,1,2.000277778,0.023982825,0.013982825
29,REU04,BT-ER,REU04_BT-ER,1,0,1,0,0,0,1,1,4.000277778,0.018618345,0.008618345
29,REU04,BT-ER,REU04_BT-ER,1,0,1,0,0,0,1,1,6.000833333,0.01650773,0.00650773
29,REU04,BT-ER,REU04_BT-ER,1,0,1,0,0,0,1,1,8.001111111,0.020113364,0.010113364
29,REU04,BT-ER,REU04_BT-ER,1,0,1,0,0,0,1,1,10.00166667,0.016859499,0.006859499
29,REU04,BT-ER,REU04_BT-ER,1,0,1,0,0,0,1,1,12.00222222,0.013781519,0.003781519
29,REU04,BT-ER,REU04_BT-ER,1,0,1,0,0,0,1,1,14.00277778,0.01536448,0.00536448
29,REU04,BT-ER,REU04_BT-ER,1,0,1,0,0,0,1,1,16.00277778,0.018706287,0.008706287
29,REU04,BT-ER,REU04_BT-ER,1,0,1,0,0,0,1,1,18.00388889,0.030842323,0.020842323
29,REU04,BT-ER,REU04_BT-ER,1,0,1,0,0,0,1,1,20.00361111,0.048518724,0.038518724
29,REU04,BT-ER,REU04_BT-ER,1,0,1,0,0,0,1,1,22.00444444,0.10321883,0.09321883
29,REU04,BT-ER,REU04_BT-ER,1,0,1,0,0,0,1,1,24.00444444,0.237067,0.227067
30,REU04,BT-FP,REU04_BT-FP,1,0,1,0,0,0,1,1,0,0.01,0
30,REU04,BT-FP,REU04_BT-FP,1,0,1,0,0,0,1,1,2.000277778,0.028707966,0.018707966
30,REU04,BT-FP,REU04_BT-FP,1,0,1,0,0,0,1,1,4.000277778,0.020393315,0.010393315
30,REU04,BT-FP,REU04_BT-FP,1,0,1,0,0,0,1,1,6.000833333,0.019623439,0.009623439
30,REU04,BT-FP,REU04_BT-FP,1,0,1,0,0,0,1,1,8.001111111,0.030632654,0.020632654
30,REU04,BT-FP,REU04_BT-FP,1,0,1,0,0,0,1,1,10.00166667,0.019469464,0.009469464
30,REU04,BT-FP,REU04_BT-FP,1,0,1,0,0,0,1,1,12.00222222,0.018468627,0.008468627
30,REU04,BT-FP,REU04_BT-FP,1,0,1,0,0,0,1,1,14.00277778,0.018468627,0.008468627
30,REU04,BT-FP,REU04_BT-FP,1,0,1,0,0,0,1,1,16.00277778,0.018622602,0.008622602
30,REU04,BT-FP,REU04_BT-FP,1,0,1,0,0,0,1,1,18.00388889,0.024935578,0.014935578
30,REU04,BT-FP,REU04_BT-FP,1,0,1,0,0,0,1,1,20.00361111,0.030786629,0.020786629
30,REU04,BT-FP,REU04_BT-FP,1,0,1,0,0,0,1,1,22.00444444,0.041410906,0.031410906
30,REU04,BT-FP,REU04_BT-FP,1,0,1,0,0,0,1,1,24.00444444,0.071667,0.061667
31,REU04,ER-FP,REU04_ER-FP,1,0,1,0,0,0,1,1,0,0.01,0
31,REU04,ER-FP,REU04_ER-FP,1,0,1,0,0,0,1,1,2.000277778,0.00075195,-0.00924805
31,REU04,ER-FP,REU04_ER-FP,1,0,1,0,0,0,1,1,4.000277778,0.006429823,-0.003570177
31,REU04,ER-FP,REU04_ER-FP,1,0,1,0,0,0,1,1,6.000833333,0.00763422,-0.00236578
31,REU04,ER-FP,REU04_ER-FP,1,0,1,0,0,0,1,1,8.001111111,-0.004538794,-0.014538794
31,REU04,ER-FP,REU04_ER-FP,1,0,1,0,0,0,1,1,10.00166667,0.009010674,-0.000989326
31,REU04,ER-FP,REU04_ER-FP,1,0,1,0,0,0,1,1,12.00222222,0.009096702,-0.000903298
31,REU04,ER-FP,REU04_ER-FP,1,0,1,0,0,0,1,1,14.00277778,0.009311773,-0.000688227
31,REU04,ER-FP,REU04_ER-FP,1,0,1,0,0,0,1,1,16.00277778,0.010043014,4.30140000000009E-05
31,REU04,ER-FP,REU04_ER-FP,1,0,1,0,0,0,1,1,18.00388889,0.004193085,-0.005806915
31,REU04,ER-FP,REU04_ER-FP,1,0,1,0,0,0,1,1,20.00361111,0.00311773,-0.00688227
31,REU04,ER-FP,REU04_ER-FP,1,0,1,0,0,0,1,1,22.00444444,0.000364823,-0.009635177
31,REU04,ER-FP,REU04_ER-FP,1,0,1,0,0,0,1,1,24.00444444,-0.00213,-0.01213
32,REU04,BH-BP-BT,REU04_BH-BP-BT,1,0,1,0,0,0,1,1,0,0.01,0
32,REU04,BH-BP-BT,REU04_BH-BP-BT,1,0,1,0,0,0,1,1,2.000277778,0.017758381,0.007758381
32,REU04,BH-BP-BT,REU04_BH-BP-BT,1,0,1,0,0,0,1,1,4.000277778,0.013656817,0.003656817
32,REU04,BH-BP-BT,REU04_BH-BP-BT,1,0,1,0,0,0,1,1,6.000833333,0.013706233,0.003706233
32,REU04,BH-BP-BT,REU04_BH-BP-BT,1,0,1,0,0,0,1,1,8.001111111,0.031150237,0.021150237
32,REU04,BH-BP-BT,REU04_BH-BP-BT,1,0,1,0,0,0,1,1,10.00166667,0.012964987,0.002964987
32,REU04,BH-BP-BT,REU04_BH-BP-BT,1,0,1,0,0,0,1,1,12.00222222,0.01429923,0.00429923
32,REU04,BH-BP-BT,REU04_BH-BP-BT,1,0,1,0,0,0,1,1,14.00277778,0.014496896,0.004496896
32,REU04,BH-BP-BT,REU04_BH-BP-BT,1,0,1,0,0,0,1,1,16.00277778,0.013113236,0.003113236
32,REU04,BH-BP-BT,REU04_BH-BP-BT,1,0,1,0,0,0,1,1,18.00388889,0.024231935,0.014231935
32,REU04,BH-BP-BT,REU04_BH-BP-BT,1,0,1,0,0,0,1,1,20.00361111,0.028086418,0.018086418
32,REU04,BH-BP-BT,REU04_BH-BP-BT,1,0,1,0,0,0,1,1,22.00444444,0.034115224,0.024115224
32,REU04,BH-BP-BT,REU04_BH-BP-BT,1,0,1,0,0,0,1,1,24.00444444,0.046667,0.036667
33,REU04,BH-FP,REU04_BH-FP,2,0,1,0,0,0,1,1,0,0.01,0
33,REU04,BH-FP,REU04_BH-FP,2,0,1,0,0,0,1,1,2.000277778,0.009630163,-0.000369837
33,REU04,BH-FP,REU04_BH-FP,2,0,1,0,0,0,1,1,4.000277778,0.009095953,-0.000904047
33,REU04,BH-FP,REU04_BH-FP,2,0,1,0,0,0,1,1,6.000833333,0.00917814,-0.00082186
33,REU04,BH-FP,REU04_BH-FP,2,0,1,0,0,0,1,1,8.001111111,0.010041093,4.10930000000007E-05
33,REU04,BH-FP,REU04_BH-FP,2,0,1,0,0,0,1,1,10.00166667,0.009260326,-0.000739674
33,REU04,BH-FP,REU04_BH-FP,2,0,1,0,0,0,1,1,12.00222222,0.009424698,-0.000575302
33,REU04,BH-FP,REU04_BH-FP,2,0,1,0,0,0,1,1,14.00277778,0.009260326,-0.000739674
33,REU04,BH-FP,REU04_BH-FP,2,0,1,0,0,0,1,1,16.00277778,0.00917814,-0.00082186
33,REU04,BH-FP,REU04_BH-FP,2,0,1,0,0,0,1,1,18.00388889,0.01,0
33,REU04,BH-FP,REU04_BH-FP,2,0,1,0,0,0,1,1,20.00361111,0.010452023,0.000452023
33,REU04,BH-FP,REU04_BH-FP,2,0,1,0,0,0,1,1,22.00444444,0.010986233,0.000986233
33,REU04,BH-FP,REU04_BH-FP,2,0,1,0,0,0,1,1,24.00444444,0.011767,0.001767
34,REU04,BP-BT,REU04_BP-BT,2,0,1,0,0,0,1,1,0,0.01,0
34,REU04,BP-BT,REU04_BP-BT,2,0,1,0,0,0,1,1,2.000277778,0.011576221,0.001576221
34,REU04,BP-BT,REU04_BP-BT,2,0,1,0,0,0,1,1,4.000277778,0.011495389,0.001495389
34,REU04,BP-BT,REU04_BP-BT,2,0,1,0,0,0,1,1,6.000833333,0.011616637,0.001616637
34,REU04,BP-BT,REU04_BP-BT,2,0,1,0,0,0,1,1,8.001111111,0.012667451,0.002667451
34,REU04,BP-BT,REU04_BP-BT,2,0,1,0,0,0,1,1,10.00166667,0.011374142,0.001374142
34,REU04,BP-BT,REU04_BP-BT,2,0,1,0,0,0,1,1,12.00222222,0.011414558,0.001414558
34,REU04,BP-BT,REU04_BP-BT,2,0,1,0,0,0,1,1,14.00277778,0.011374142,0.001374142
34,REU04,BP-BT,REU04_BP-BT,2,0,1,0,0,0,1,1,16.00277778,0.011212478,0.001212478
34,REU04,BP-BT,REU04_BP-BT,2,0,1,0,0,0,1,1,18.00388889,0.011859133,0.001859133
34,REU04,BP-BT,REU04_BP-BT,2,0,1,0,0,0,1,1,20.00361111,0.012707867,0.002707867
34,REU04,BP-BT,REU04_BP-BT,2,0,1,0,0,0,1,1,22.00444444,0.013394938,0.003394938
34,REU04,BP-BT,REU04_BP-BT,2,0,1,0,0,0,1,1,24.00444444,0.014567,0.004567
35,REU04,BP-ER,REU04_BP-ER,2,0,1,0,0,0,1,1,0,0.01,0
35,REU04,BP-ER,REU04_BP-ER,2,0,1,0,0,0,1,1,2.000277778,-0.001877059,-0.011877059
35,REU04,BP-ER,REU04_BP-ER,2,0,1,0,0,0,1,1,4.000277778,0.002211765,-0.007788235
35,REU04,BP-ER,REU04_BP-ER,2,0,1,0,0,0,1,1,6.000833333,0.004548235,-0.005451765
35,REU04,BP-ER,REU04_BP-ER,2,0,1,0,0,0,1,1,8.001111111,0.002017059,-0.007982941
35,REU04,BP-ER,REU04_BP-ER,2,0,1,0,0,0,1,1,10.00166667,0.008637059,-0.001362941
35,REU04,BP-ER,REU04_BP-ER,2,0,1,0,0,0,1,1,12.00222222,0.011168235,0.001168235
35,REU04,BP-ER,REU04_BP-ER,2,0,1,0,0,0,1,1,14.00277778,0.010194706,0.000194706
35,REU04,BP-ER,REU04_BP-ER,2,0,1,0,0,0,1,1,16.00277778,0.012336471,0.002336471
35,REU04,BP-ER,REU04_BP-ER,2,0,1,0,0,0,1,1,18.00388889,0.009610588,-0.000389412
35,REU04,BP-ER,REU04_BP-ER,2,0,1,0,0,0,1,1,20.00361111,0.004937647,-0.005062353
35,REU04,BP-ER,REU04_BP-ER,2,0,1,0,0,0,1,1,22.00444444,0.002601176,-0.007398824
35,REU04,BP-ER,REU04_BP-ER,2,0,1,0,0,0,1,1,24.00444444,7E-05,-0.00993
36,REU04,BP-FP,REU04_BP-FP,2,0,1,0,0,0,1,1,0,0.01,0
36,REU04,BP-FP,REU04_BP-FP,2,0,1,0,0,0,1,1,2.000277778,0.011538405,0.001538405
36,REU04,BP-FP,REU04_BP-FP,2,0,1,0,0,0,1,1,4.000277778,0.011058687,0.001058687
36,REU04,BP-FP,REU04_BP-FP,2,0,1,0,0,0,1,1,6.000833333,0.011042145,0.001042145
36,REU04,BP-FP,REU04_BP-FP,2,0,1,0,0,0,1,1,8.001111111,0.011604573,0.001604573
36,REU04,BP-FP,REU04_BP-FP,2,0,1,0,0,0,1,1,10.00166667,0.011157939,0.001157939
36,REU04,BP-FP,REU04_BP-FP,2,0,1,0,0,0,1,1,12.00222222,0.010975977,0.000975977
36,REU04,BP-FP,REU04_BP-FP,2,0,1,0,0,0,1,1,14.00277778,0.011157939,0.001157939
36,REU04,BP-FP,REU04_BP-FP,2,0,1,0,0,0,1,1,16.00277778,0.011124855,0.001124855
36,REU04,BP-FP,REU04_BP-FP,2,0,1,0,0,0,1,1,18.00388889,0.011455695,0.001455695
36,REU04,BP-FP,REU04_BP-FP,2,0,1,0,0,0,1,1,20.00361111,0.011422611,0.001422611
36,REU04,BP-FP,REU04_BP-FP,2,0,1,0,0,0,1,1,22.00444444,0.011852702,0.001852702
36,REU04,BP-FP,REU04_BP-FP,2,0,1,0,0,0,1,1,24.00444444,0.012167,0.002167
37,REU04,BT-ER,REU04_BT-ER,2,0,1,0,0,0,1,1,0,0.01,0
37,REU04,BT-ER,REU04_BT-ER,2,0,1,0,0,0,1,1,2.000277778,0.021,0.011
37,REU04,BT-ER,REU04_BT-ER,2,0,1,0,0,0,1,1,4.000277778,0.0181,0.0081
37,REU04,BT-ER,REU04_BT-ER,2,0,1,0,0,0,1,1,6.000833333,0.0166,0.0066
37,REU04,BT-ER,REU04_BT-ER,2,0,1,0,0,0,1,1,8.001111111,0.019,0.009
37,REU04,BT-ER,REU04_BT-ER,2,0,1,0,0,0,1,1,10.00166667,0.0167,0.0067
37,REU04,BT-ER,REU04_BT-ER,2,0,1,0,0,0,1,1,12.00222222,0.0159,0.0059
37,REU04,BT-ER,REU04_BT-ER,2,0,1,0,0,0,1,1,14.00277778,0.0162,0.0062
37,REU04,BT-ER,REU04_BT-ER,2,0,1,0,0,0,1,1,16.00277778,0.0193,0.0093
37,REU04,BT-ER,REU04_BT-ER,2,0,1,0,0,0,1,1,18.00388889,0.032,0.022
37,REU04,BT-ER,REU04_BT-ER,2,0,1,0,0,0,1,1,20.00361111,0.048,0.038
37,REU04,BT-ER,REU04_BT-ER,2,0,1,0,0,0,1,1,22.00444444,0.1001,0.0901
37,REU04,BT-ER,REU04_BT-ER,2,0,1,0,0,0,1,1,24.00444444,0.2385,0.2285
38,REU04,BT-FP,REU04_BT-FP,2,0,1,0,0,0,1,1,0,0.01,0
38,REU04,BT-FP,REU04_BT-FP,2,0,1,0,0,0,1,1,2.000277778,0.022990435,0.012990435
38,REU04,BT-FP,REU04_BT-FP,2,0,1,0,0,0,1,1,4.000277778,0.018986534,0.008986534
38,REU04,BT-FP,REU04_BT-FP,2,0,1,0,0,0,1,1,6.000833333,0.01845268,0.00845268
38,REU04,BT-FP,REU04_BT-FP,2,0,1,0,0,0,1,1,8.001111111,0.022100679,0.012100679
38,REU04,BT-FP,REU04_BT-FP,2,0,1,0,0,0,1,1,10.00166667,0.019609363,0.009609363
38,REU04,BT-FP,REU04_BT-FP,2,0,1,0,0,0,1,1,12.00222222,0.019431412,0.009431412
38,REU04,BT-FP,REU04_BT-FP,2,0,1,0,0,0,1,1,14.00277778,0.01987629,0.00987629
38,REU04,BT-FP,REU04_BT-FP,2,0,1,0,0,0,1,1,16.00277778,0.02067707,0.01067707
38,REU04,BT-FP,REU04_BT-FP,2,0,1,0,0,0,1,1,18.00388889,0.0253038,0.0153038
38,REU04,BT-FP,REU04_BT-FP,2,0,1,0,0,0,1,1,20.00361111,0.032510822,0.022510822
38,REU04,BT-FP,REU04_BT-FP,2,0,1,0,0,0,1,1,22.00444444,0.046479989,0.036479989
38,REU04,BT-FP,REU04_BT-FP,2,0,1,0,0,0,1,1,24.00444444,0.090167,0.080167
39,REU04,ER-FP,REU04_ER-FP,2,0,1,0,0,0,1,1,0,0.01,0
39,REU04,ER-FP,REU04_ER-FP,2,0,1,0,0,0,1,1,2.000277778,-0.006518667,-0.016518667
39,REU04,ER-FP,REU04_ER-FP,2,0,1,0,0,0,1,1,4.000277778,0.004027867,-0.005972133
39,REU04,ER-FP,REU04_ER-FP,2,0,1,0,0,0,1,1,6.000833333,0.007077467,-0.002922533
39,REU04,ER-FP,REU04_ER-FP,2,0,1,0,0,0,1,1,8.001111111,-0.0021984,-0.0121984
39,REU04,ER-FP,REU04_ER-FP,2,0,1,0,0,0,1,1,10.00166667,0.0077128,-0.0022872
39,REU04,ER-FP,REU04_ER-FP,2,0,1,0,0,0,1,1,12.00222222,0.0069504,-0.0030496
39,REU04,ER-FP,REU04_ER-FP,2,0,1,0,0,0,1,1,14.00277778,0.0084752,-0.0015248
39,REU04,ER-FP,REU04_ER-FP,2,0,1,0,0,0,1,1,16.00277778,0.0103812,0.0003812
39,REU04,ER-FP,REU04_ER-FP,2,0,1,0,0,0,1,1,18.00388889,0.006823333,-0.003176667
39,REU04,ER-FP,REU04_ER-FP,2,0,1,0,0,0,1,1,20.00361111,0.004282,-0.005718
39,REU04,ER-FP,REU04_ER-FP,2,0,1,0,0,0,1,1,22.00444444,0.003011333,-0.006988667
39,REU04,ER-FP,REU04_ER-FP,2,0,1,0,0,0,1,1,24.00444444,0.00047,-0.00953
40,REU04,BH-BP-BT,REU04_BH-BP-BT,2,0,1,0,0,0,1,1,0,0.01,0
40,REU04,BH-BP-BT,REU04_BH-BP-BT,2,0,1,0,0,0,1,1,2.000277778,0.016383613,0.006383613
40,REU04,BH-BP-BT,REU04_BH-BP-BT,2,0,1,0,0,0,1,1,4.000277778,0.013122419,0.003122419
40,REU04,BH-BP-BT,REU04_BH-BP-BT,2,0,1,0,0,0,1,1,6.000833333,0.013608129,0.003608129
40,REU04,BH-BP-BT,REU04_BH-BP-BT,2,0,1,0,0,0,1,1,8.001111111,0.021171323,0.011171323
40,REU04,BH-BP-BT,REU04_BH-BP-BT,2,0,1,0,0,0,1,1,10.00166667,0.013955065,0.003955065
40,REU04,BH-BP-BT,REU04_BH-BP-BT,2,0,1,0,0,0,1,1,12.00222222,0.015134645,0.005134645
40,REU04,BH-BP-BT,REU04_BH-BP-BT,2,0,1,0,0,0,1,1,14.00277778,0.015550968,0.005550968
40,REU04,BH-BP-BT,REU04_BH-BP-BT,2,0,1,0,0,0,1,1,16.00277778,0.014926484,0.004926484
