Well,Experiment,Condition,Treatments,Rep,Time,Inulin,Starch,Pectin,ArGal,Gum,AmAc,pH,ODraw,OD
84,REU03,36,REU03_36,2,18.37805556,0,0,1,0,0,1,1,0.7759,0.352533603
84,REU03,36,REU03_36,2,20.37861111,0,0,1,0,0,1,1,0.7974,0.364616412
84,REU03,36,REU03_36,2,22.37861111,0,0,1,0,0,1,1,0.7947,0.363099036
84,REU03,36,REU03_36,2,24.37888889,0,0,1,0,0,1,1,0.7942,0.362818041
84,REU03,36,REU03_36,2,26.37916667,0,0,1,0,0,1,1,0.8208,0.377767005
85,REU03,37,REU03_37,2,0,0.33321546,0.33321546,0.33356907,0,0,1,1,0.1664,0.01
85,REU03,37,REU03_37,2,2.375,0.33321546,0.33321546,0.33356907,0,0,1,1,0.2893,0.047862356
85,REU03,37,REU03_37,2,4.375277778,0.33321546,0.33321546,0.33356907,0,0,1,1,0.3428,0.064344341
85,REU03,37,REU03_37,2,6.375555556,0.33321546,0.33321546,0.33356907,0,0,1,1,0.4407,0.094504834
85,REU03,37,REU03_37,2,8.375833333,0.33321546,0.33321546,0.33356907,0,0,1,1,0.602,0.144197251
85,REU03,37,REU03_37,2,10.37638889,0.33321546,0.33321546,0.33356907,0,0,1,1,0.8279,0.21379128
85,REU03,37,REU03_37,2,12.37666667,0.33321546,0.33321546,0.33356907,0,0,1,1,1.0121,0.270538602
85,REU03,37,REU03_37,2,14.37722222,0.33321546,0.33321546,0.33356907,0,0,1,1,1.1381,0.309355989
85,REU03,37,REU03_37,2,16.37777778,0.33321546,0.33321546,0.33356907,0,0,1,1,1.2532,0.344815363
85,REU03,37,REU03_37,2,18.37805556,0.33321546,0.33321546,0.33356907,0,0,1,1,1.3392,0.37130977
85,REU03,37,REU03_37,2,20.37861111,0.33321546,0.33321546,0.33356907,0,0,1,1,1.4059,0.391858339
85,REU03,37,REU03_37,2,22.37861111,0.33321546,0.33321546,0.33356907,0,0,1,1,1.4814,0.415117963
85,REU03,37,REU03_37,2,24.37888889,0.33321546,0.33321546,0.33356907,0,0,1,1,1.5627,0.44016442
85,REU03,37,REU03_37,2,26.37916667,0.33321546,0.33321546,0.33356907,0,0,1,1,1.6299,0.460867026
86,REU03,38,REU03_38,2,0,0,0,0.5,0.5,0,0,1,0.1647,0.01
86,REU03,38,REU03_38,2,2.375,0,0,0.5,0.5,0,0,1,0.3134,0.059173379
86,REU03,38,REU03_38,2,4.375277778,0,0,0.5,0.5,0,0,1,0.3575,0.073756742
86,REU03,38,REU03_38,2,6.375555556,0,0,0.5,0.5,0,0,1,0.4105,0.091283232
86,REU03,38,REU03_38,2,8.375833333,0,0,0.5,0.5,0,0,1,0.4471,0.103386431
86,REU03,38,REU03_38,2,10.37638889,0,0,0.5,0.5,0,0,1,0.5212,0.127890448
86,REU03,38,REU03_38,2,12.37666667,0,0,0.5,0.5,0,0,1,0.6167,0.159471199
86,REU03,38,REU03_38,2,14.37722222,0,0,0.5,0.5,0,0,1,0.7226,0.194491111
86,REU03,38,REU03_38,2,16.37777778,0,0,0.5,0.5,0,0,1,0.7983,0.219524229
86,REU03,38,REU03_38,2,18.37805556,0,0,0.5,0.5,0,0,1,0.853,0.23761289
86,REU03,38,REU03_38,2,20.37861111,0,0,0.5,0.5,0,0,1,0.884,0.247864233
86,REU03,38,REU03_38,2,22.37861111,0,0,0.5,0.5,0,0,1,0.9393,0.266151307
86,REU03,38,REU03_38,2,24.37888889,0,0,0.5,0.5,0,0,1,0.9993,0.285992617
86,REU03,38,REU03_38,2,26.37916667,0,0,0.5,0.5,0,0,1,1.0594,0.305866995
87,REU03,39,REU03_39,2,0,0,0.333396,0.333302,0.333302,0,1,1,0.1718,0.01
87,REU03,39,REU03_39,2,2.375,0,0.333396,0.333302,0.333302,0,1,1,0.247,0.037470481
87,REU03,39,REU03_39,2,4.375277778,0,0.333396,0.333302,0.333302,0,1,1,0.3137,0.06183592
87,REU03,39,REU03_39,2,6.375555556,0,0.333396,0.333302,0.333302,0,1,1,0.3647,0.080466166
87,REU03,39,REU03_39,2,8.375833333,0,0.333396,0.333302,0.333302,0,1,1,0.4746,0.120612521
87,REU03,39,REU03_39,2,10.37638889,0,0.333396,0.333302,0.333302,0,1,1,0.7039,0.204375569
87,REU03,39,REU03_39,2,12.37666667,0,0.333396,0.333302,0.333302,0,1,1,0.9038,0.277398828
87,REU03,39,REU03_39,2,14.37722222,0,0.333396,0.333302,0.333302,0,1,1,0.966,0.300120422
87,REU03,39,REU03_39,2,16.37777778,0,0.333396,0.333302,0.333302,0,1,1,1.0352,0.325399109
87,REU03,39,REU03_39,2,18.37805556,0,0.333396,0.333302,0.333302,0,1,1,1.1105,0.35290612
87,REU03,39,REU03_39,2,20.37861111,0,0.333396,0.333302,0.333302,0,1,1,1.187,0.380851489
87,REU03,39,REU03_39,2,22.37861111,0,0.333396,0.333302,0.333302,0,1,1,1.281,0.41518959
87,REU03,39,REU03_39,2,24.37888889,0,0.333396,0.333302,0.333302,0,1,1,1.3642,0.445582462
87,REU03,39,REU03_39,2,26.37916667,0,0.333396,0.333302,0.333302,0,1,1,1.3877,0.454166987
88,REU03,40,REU03_40,2,0,0,0,0.33433983,0.33283008,0.33283008,0,0,0.1659,0.01
88,REU03,40,REU03_40,2,2.375,0,0,0.33433983,0.33283008,0.33283008,0,0,0.3702,0.036466923
88,REU03,40,REU03_40,2,4.375277778,0,0,0.33433983,0.33283008,0.33283008,0,0,0.3449,0.033189326
88,REU03,40,REU03_40,2,6.375555556,0,0,0.33433983,0.33283008,0.33283008,0,0,0.3767,0.037308994
88,REU03,40,REU03_40,2,8.375833333,0,0,0.33433983,0.33283008,0.33283008,0,0,0.3967,0.03989998
88,REU03,40,REU03_40,2,10.37638889,0,0,0.33433983,0.33283008,0.33283008,0,0,0.4261,0.043708729
88,REU03,40,REU03_40,2,12.37666667,0,0,0.33433983,0.33283008,0.33283008,0,0,0.4278,0.043928963
88,REU03,40,REU03_40,2,14.37722222,0,0,0.33433983,0.33283008,0.33283008,0,0,0.4397,0.0454706
88,REU03,40,REU03_40,2,16.37777778,0,0,0.33433983,0.33283008,0.33283008,0,0,0.4376,0.045198546
88,REU03,40,REU03_40,2,18.37805556,0,0,0.33433983,0.33283008,0.33283008,0,0,0.4445,0.046092437
88,REU03,40,REU03_40,2,20.37861111,0,0,0.33433983,0.33283008,0.33283008,0,0,0.4455,0.046221986
88,REU03,40,REU03_40,2,22.37861111,0,0,0.33433983,0.33283008,0.33283008,0,0,0.4589,0.047957947
88,REU03,40,REU03_40,2,24.37888889,0,0,0.33433983,0.33283008,0.33283008,0,0,0.4859,0.051455778
88,REU03,40,REU03_40,2,26.37916667,0,0,0.33433983,0.33283008,0.33283008,0,0,0.5076,0.054266998
89,REU03,41,REU03_41,2,0,0.3299973,0.33500135,0,0,0.33500135,1,1,0.7071,0.01
89,REU03,41,REU03_41,2,2.375,0.3299973,0.33500135,0,0,0.33500135,1,1,0.7428,0.027385064
89,REU03,41,REU03_41,2,4.375277778,0.3299973,0.33500135,0,0,0.33500135,1,1,0.7746,0.042870919
89,REU03,41,REU03_41,2,6.375555556,0.3299973,0.33500135,0,0,0.33500135,1,1,0.8681,0.088403229
89,REU03,41,REU03_41,2,8.375833333,0.3299973,0.33500135,0,0,0.33500135,1,1,1.0182,0.161498414
89,REU03,41,REU03_41,2,10.37638889,0.3299973,0.33500135,0,0,0.33500135,1,1,1.149,0.22519495
89,REU03,41,REU03_41,2,12.37666667,0.3299973,0.33500135,0,0,0.33500135,1,1,1.2226,0.261036426
89,REU03,41,REU03_41,2,14.37722222,0.3299973,0.33500135,0,0,0.33500135,1,1,1.2681,0.283193861
89,REU03,41,REU03_41,2,16.37777778,0.3299973,0.33500135,0,0,0.33500135,1,1,1.3441,0.320204081
89,REU03,41,REU03_41,2,18.37805556,0.3299973,0.33500135,0,0,0.33500135,1,1,1.4007,0.347766955
89,REU03,41,REU03_41,2,20.37861111,0.3299973,0.33500135,0,0,0.33500135,1,1,1.4213,0.357798673
89,REU03,41,REU03_41,2,22.37861111,0.3299973,0.33500135,0,0,0.33500135,1,1,1.4251,0.359649184
89,REU03,41,REU03_41,2,24.37888889,0.3299973,0.33500135,0,0,0.33500135,1,1,1.4491,0.371336621
89,REU03,41,REU03_41,2,26.37916667,0.3299973,0.33500135,0,0,0.33500135,1,1,1.489,0.390766987
90,REU03,42,REU03_42,2,0,0.5,0.5,0,0,0,1,0,0.1776,0.01
90,REU03,42,REU03_42,2,2.375,0.5,0.5,0,0,0,1,0,0.2055,0.017182728
90,REU03,42,REU03_42,2,4.375277778,0.5,0.5,0,0,0,1,0,0.2401,0.026090341
90,REU03,42,REU03_42,2,6.375555556,0.5,0.5,0,0,0,1,0,0.2707,0.033968172
90,REU03,42,REU03_42,2,8.375833333,0.5,0.5,0,0,0,1,0,0.3485,0.053997429
90,REU03,42,REU03_42,2,10.37638889,0.5,0.5,0,0,0,1,0,0.5377,0.10270611
90,REU03,42,REU03_42,2,12.37666667,0.5,0.5,0,0,0,1,0,0.8432,0.181355697
90,REU03,42,REU03_42,2,14.37722222,0.5,0.5,0,0,0,1,0,1.0899,0.244867492
90,REU03,42,REU03_42,2,16.37777778,0.5,0.5,0,0,0,1,0,1.3071,0.300784645
90,REU03,42,REU03_42,2,18.37805556,0.5,0.5,0,0,0,1,0,1.4494,0.337419134
90,REU03,42,REU03_42,2,20.37861111,0.5,0.5,0,0,0,1,0,1.5209,0.355826484
90,REU03,42,REU03_42,2,22.37861111,0.5,0.5,0,0,0,1,0,1.5723,0.369059181
90,REU03,42,REU03_42,2,24.37888889,0.5,0.5,0,0,0,1,0,1.5984,0.375778508
90,REU03,42,REU03_42,2,26.37916667,0.5,0.5,0,0,0,1,0,1.617,0.380566993
91,REU03,43,REU03_43,2,0,0.5,0,0,0.5,0,0,1,0.1534,0.01
91,REU03,43,REU03_43,2,2.375,0.5,0,0,0.5,0,0,1,0.229,0.036109935
91,REU03,43,REU03_43,2,4.375277778,0.5,0,0,0.5,0,0,1,0.263,0.047852498
91,REU03,43,REU03_43,2,6.375555556,0.5,0,0,0.5,0,0,1,0.3015,0.061149224
91,REU03,43,REU03_43,2,8.375833333,0.5,0,0,0.5,0,0,1,0.3742,0.086257587
91,REU03,43,REU03_43,2,10.37638889,0.5,0,0,0.5,0,0,1,0.4689,0.11896408
91,REU03,43,REU03_43,2,12.37666667,0.5,0,0,0.5,0,0,1,0.5892,0.160512032
91,REU03,43,REU03_43,2,14.37722222,0.5,0,0,0.5,0,0,1,0.7202,0.205755437
91,REU03,43,REU03_43,2,16.37777778,0.5,0,0,0.5,0,0,1,0.8226,0.241121275
91,REU03,43,REU03_43,2,18.37805556,0.5,0,0,0.5,0,0,1,0.8777,0.260151135
91,REU03,43,REU03_43,2,20.37861111,0.5,0,0,0.5,0,0,1,0.9479,0.284396074
91,REU03,43,REU03_43,2,22.37861111,0.5,0,0,0.5,0,0,1,1.0252,0.311093137
91,REU03,43,REU03_43,2,24.37888889,0.5,0,0,0.5,0,0,1,1.0932,0.334578264
91,REU03,43,REU03_43,2,26.37916667,0.5,0,0,0.5,0,0,1,1.1615,0.358167001
92,REU03,44,REU03_44,2,0,0,0,0.5,0,0.5,1,0,0.1693,0.01
92,REU03,44,REU03_44,2,2.375,0,0,0.5,0,0.5,1,0,0.1884,0.017250742
92,REU03,44,REU03_44,2,4.375277778,0,0,0.5,0,0.5,1,0,0.2126,0.026437547
92,REU03,44,REU03_44,2,6.375555556,0,0,0.5,0,0.5,1,0,0.2482,0.03995202
92,REU03,44,REU03_44,2,8.375833333,0,0,0.5,0,0.5,1,0,0.3217,0.067854092
92,REU03,44,REU03_44,2,10.37638889,0,0,0.5,0,0.5,1,0,0.4153,0.103386526
92,REU03,44,REU03_44,2,12.37666667,0,0,0.5,0,0.5,1,0,0.5001,0.135578304
92,REU03,44,REU03_44,2,14.37722222,0,0,0.5,0,0.5,1,0,0.5733,0.16336649
92,REU03,44,REU03_44,2,16.37777778,0,0,0.5,0,0.5,1,0,0.6298,0.184815021
92,REU03,44,REU03_44,2,18.37805556,0,0,0.5,0,0.5,1,0,0.6916,0.208275538
92,REU03,44,REU03_44,2,20.37861111,0,0,0.5,0,0.5,1,0,0.7302,0.222928871
92,REU03,44,REU03_44,2,22.37861111,0,0,0.5,0,0.5,1,0,0.7797,0.241720063
92,REU03,44,REU03_44,2,24.37888889,0,0,0.5,0,0.5,1,0,0.8049,0.251286487
92,REU03,44,REU03_44,2,26.37916667,0,0,0.5,0,0.5,1,0,0.8088,0.252767005
93,REU03,45,REU03_45,2,0,1,0,0,0,0,1,1,0.1509,0.01
93,REU03,45,REU03_45,2,2.375,1,0,0,0,0,1,1,0.1889,0.032984365
93,REU03,45,REU03_45,2,4.375277778,1,0,0,0,0,1,1,0.2656,0.079376492
93,REU03,45,REU03_45,2,6.375555556,1,0,0,0,0,1,1,0.4043,0.163269425
93,REU03,45,REU03_45,2,8.375833333,1,0,0,0,0,1,1,0.6289,0.299119121
93,REU03,45,REU03_45,2,10.37638889,1,0,0,0,0,1,1,0.8821,0.452267575
93,REU03,45,REU03_45,2,12.37666667,1,0,0,0,0,1,1,0.9922,0.518861749
93,REU03,45,REU03_45,2,14.37722222,1,0,0,0,0,1,1,1.0499,0.553761693
93,REU03,45,REU03_45,2,16.37777778,1,0,0,0,0,1,1,1.0728,0.567612798
93,REU03,45,REU03_45,2,18.37805556,1,0,0,0,0,1,1,1.1049,0.587028538
93,REU03,45,REU03_45,2,20.37861111,1,0,0,0,0,1,1,1.1319,0.603359534
93,REU03,45,REU03_45,2,22.37861111,1,0,0,0,0,1,1,1.1489,0.613642013
93,REU03,45,REU03_45,2,24.37888889,1,0,0,0,0,1,1,1.1534,0.616363846
93,REU03,45,REU03_45,2,26.37916667,1,0,0,0,0,1,1,1.1458,0.611766973
94,REU03,46,REU03_46,2,0,0,1,0,0,0,1,1,0.1772,0.01
94,REU03,46,REU03_46,2,2.375,0,1,0,0,0,1,1,0.1941,0.015015598
94,REU03,46,REU03_46,2,4.375277778,0,1,0,0,0,1,1,0.2514,0.032021145
94,REU03,46,REU03_46,2,6.375555556,0,1,0,0,0,1,1,0.4049,0.077577018
94,REU03,46,REU03_46,2,8.375833333,0,1,0,0,0,1,1,0.6794,0.159043384
94,REU03,46,REU03_46,2,10.37638889,0,1,0,0,0,1,1,0.8649,0.214096248
94,REU03,46,REU03_46,2,12.37666667,0,1,0,0,0,1,1,0.9721,0.245911164
94,REU03,46,REU03_46,2,14.37722222,0,1,0,0,0,1,1,1.0313,0.263480595
94,REU03,46,REU03_46,2,16.37777778,0,1,0,0,0,1,1,1.0298,0.263035423
94,REU03,46,REU03_46,2,18.37805556,0,1,0,0,0,1,1,1.0423,0.266745185
94,REU03,46,REU03_46,2,20.37861111,0,1,0,0,0,1,1,1.0251,0.261640553
94,REU03,46,REU03_46,2,22.37861111,0,1,0,0,0,1,1,1.0235,0.261165703
94,REU03,46,REU03_46,2,24.37888889,0,1,0,0,0,1,1,1.0332,0.264044478
94,REU03,46,REU03_46,2,26.37916667,0,1,0,0,0,1,1,1.0262,0.261967012
95,REU03,47,REU03_47,2,0,0.33328092,0.33328092,0.33343815,0,0,0,0,0.1935,0.01
95,REU03,47,REU03_47,2,2.375,0.33328092,0.33328092,0.33343815,0,0,0,0,0.1867,0.007807789
95,REU03,47,REU03_47,2,4.375277778,0.33328092,0.33328092,0.33343815,0,0,0,0,0.2,0.012095495
95,REU03,47,REU03_47,2,6.375555556,0.33328092,0.33328092,0.33343815,0,0,0,0,0.2096,0.015190381
95,REU03,47,REU03_47,2,8.375833333,0.33328092,0.33328092,0.33343815,0,0,0,0,0.2391,0.024700706
95,REU03,47,REU03_47,2,10.37638889,0.33328092,0.33328092,0.33343815,0,0,0,0,0.3098,0.047493248
95,REU03,47,REU03_47,2,12.37666667,0.33328092,0.33328092,0.33343815,0,0,0,0,0.3978,0.075863031
95,REU03,47,REU03_47,2,14.37722222,0.33328092,0.33328092,0.33343815,0,0,0,0,0.4952,0.107263223
95,REU03,47,REU03_47,2,16.37777778,0.33328092,0.33328092,0.33343815,0,0,0,0,0.5614,0.128605037
95,REU03,47,REU03_47,2,18.37805556,0.33328092,0.33328092,0.33343815,0,0,0,0,0.6262,0.149495513
95,REU03,47,REU03_47,2,20.37861111,0.33328092,0.33328092,0.33343815,0,0,0,0,0.6553,0.158876885
95,REU03,47,REU03_47,2,22.37861111,0.33328092,0.33328092,0.33343815,0,0,0,0,0.6912,0.170450467
95,REU03,47,REU03_47,2,24.37888889,0.33328092,0.33328092,0.33343815,0,0,0,0,0.7328,0.183861637
95,REU03,47,REU03_47,2,26.37916667,0.33328092,0.33328092,0.33343815,0,0,0,0,0.7384,0.185666987
96,REU03,48,REU03_48,2,0,0.2,0.2,0.2,0.2,0.2,0.5,0.5,0.1683,0.01
96,REU03,48,REU03_48,2,2.375,0.2,0.2,0.2,0.2,0.2,0.5,0.5,0.1766,0.016231348
96,REU03,48,REU03_48,2,4.375277778,0.2,0.2,0.2,0.2,0.2,0.5,0.5,0.2259,0.053244056
96,REU03,48,REU03_48,2,6.375555556,0.2,0.2,0.2,0.2,0.2,0.5,0.5,0.3592,0.153321013
96,REU03,48,REU03_48,2,8.375833333,0.2,0.2,0.2,0.2,0.2,0.5,0.5,0.5337,0.284329483
96,REU03,48,REU03_48,2,10.37638889,0.2,0.2,0.2,0.2,0.2,0.5,0.5,0.5542,0.299720163
96,REU03,48,REU03_48,2,12.37666667,0.2,0.2,0.2,0.2,0.2,0.5,0.5,0.5378,0.287407619
96,REU03,48,REU03_48,2,14.37722222,0.2,0.2,0.2,0.2,0.2,0.5,0.5,0.5328,0.283653794
96,REU03,48,REU03_48,2,16.37777778,0.2,0.2,0.2,0.2,0.2,0.5,0.5,0.5489,0.295741109
96,REU03,48,REU03_48,2,18.37805556,0.2,0.2,0.2,0.2,0.2,0.5,0.5,0.5725,0.31345916
96,REU03,48,REU03_48,2,20.37861111,0.2,0.2,0.2,0.2,0.2,0.5,0.5,0.6021,0.3356818
96,REU03,48,REU03_48,2,22.37861111,0.2,0.2,0.2,0.2,0.2,0.5,0.5,0.6434,0.366688389
96,REU03,48,REU03_48,2,24.37888889,0.2,0.2,0.2,0.2,0.2,0.5,0.5,0.6618,0.380502462
96,REU03,48,REU03_48,2,26.37916667,0.2,0.2,0.2,0.2,0.2,0.5,0.5,0.6808,0.394766995
